precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,9,36,260,0,501,798,1.13%,4.51%,32.58%,0.00%,62.78%
2,10,53,339,0,683,1072,0.93%,4.94%,31.62%,0.00%,63.71%
3,29,208,2089,0,484,2772,1.05%,7.50%,75.36%,0.00%,17.46%
4,6,83,527,0,223,839,0.72%,9.89%,62.81%,0.00%,26.58%
5,2,0,33,2,129,166,1.20%,0.00%,19.88%,1.20%,77.71%
6,0,1,24,2,142,169,0.00%,0.59%,14.20%,1.18%,84.02%
