precinct,party,candidate,votes
101,,Debra Lehrmann,126
101,,Erin A. Nowell,101
101,,Thomas Edward Oxford,2
102,,Debra Lehrmann,281
102,,Erin A. Nowell,143
102,,Thomas Edward Oxford,14
103,,Debra Lehrmann,378
103,,Erin A. Nowell,44
103,,Thomas Edward Oxford,3
201,,Debra Lehrmann,311
201,,Erin A. Nowell,49
201,,Thomas Edward Oxford,6
202,,Debra Lehrmann,160
202,,Erin A. Nowell,258
202,,Thomas Edward Oxford,4
203,,Debra Lehrmann,35
203,,Erin A. Nowell,148
203,,Thomas Edward Oxford,2
301,,Debra Lehrmann,344
301,,Erin A. Nowell,75
301,,Thomas Edward Oxford,10
302,,Debra Lehrmann,468
302,,Erin A. Nowell,113
302,,Thomas Edward Oxford,14
303,,Debra Lehrmann,291
303,,Erin A. Nowell,18
303,,Thomas Edward Oxford,5
401,,Debra Lehrmann,301
401,,Erin A. Nowell,19
401,,Thomas Edward Oxford,6
402,,Debra Lehrmann,411
402,,Erin A. Nowell,88
402,,Thomas Edward Oxford,12
403,,Debra Lehrmann,311
403,,Erin A. Nowell,90
403,,Thomas Edward Oxford,9
