precinct,party,candidate,votes
101,,Dana Huffman,94
101,,Scott Walker,131
102,,Dana Huffman,149
102,,Scott Walker,288
103,,Dana Huffman,43
103,,Scott Walker,383
201,,Dana Huffman,49
201,,Scott Walker,317
202,,Dana Huffman,258
202,,Scott Walker,162
203,,Dana Huffman,150
203,,Scott Walker,33
301,,Dana Huffman,82
301,,Scott Walker,345
302,,Dana Huffman,114
302,,Scott Walker,476
303,,Dana Huffman,20
303,,Scott Walker,293
401,,Dana Huffman,19
401,,Scott Walker,305
402,,Dana Huffman,97
402,,Scott Walker,415
403,,Dana Huffman,94
403,,Scott Walker,315
