precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
baylor:1,4,26,101,23,709,863,0.46%,3.01%,11.70%,2.67%,82.16%
baylor:2,6,37,110,14,703,870,0.69%,4.25%,12.64%,1.61%,80.80%
baylor:3,5,30,126,30,670,861,0.58%,3.48%,14.63%,3.48%,77.82%
baylor:4,7,20,102,27,715,871,0.80%,2.30%,11.71%,3.10%,82.09%
childress:101,31,418,943,35,1082,2509,1.24%,16.66%,37.58%,1.39%,43.12%
childress:201,12,56,300,41,949,1358,0.88%,4.12%,22.09%,3.02%,69.88%
childress:301,20,155,398,6,860,1439,1.39%,10.77%,27.66%,0.42%,59.76%
childress:401,30,43,301,23,961,1358,2.21%,3.17%,22.16%,1.69%,70.77%
coleman:1,19,65,281,55,1545,1965,0.97%,3.31%,14.30%,2.80%,78.63%
coleman:2,8,59,236,36,1126,1465,0.55%,4.03%,16.11%,2.46%,76.86%
coleman:3,19,62,381,48,1367,1877,1.01%,3.30%,20.30%,2.56%,72.83%
coleman:4,12,42,215,36,1565,1870,0.64%,2.25%,11.50%,1.93%,83.69%
coleman:2E,0,8,79,10,410,507,0.00%,1.58%,15.58%,1.97%,80.87%
collingsworth:101,11,19,110,8,547,695,1.58%,2.73%,15.83%,1.15%,78.71%
collingsworth:201,6,44,212,20,261,543,1.10%,8.10%,39.04%,3.68%,48.07%
collingsworth:202,3,3,47,0,52,101,2.97%,2.97%,46.53%,0.00%,51.49%
collingsworth:301,8,58,214,0,311,583,1.37%,9.95%,36.71%,0.00%,53.34%
collingsworth:302,2,2,22,0,86,111,1.80%,1.80%,19.82%,0.00%,77.48%
collingsworth:401,1,17,208,9,260,495,0.20%,3.43%,42.02%,1.82%,52.53%
collingsworth:402,1,5,19,0,100,124,0.81%,4.03%,15.32%,0.00%,80.65%
concho:101,10,8,74,0,385,476,2.10%,1.68%,15.55%,0.00%,80.88%
concho:102,2,2,58,0,63,125,1.60%,1.60%,46.40%,0.00%,50.40%
concho:203,2,1,10,3,120,136,1.47%,0.74%,7.35%,2.21%,88.24%
concho:204,2,1,56,9,88,156,1.28%,0.64%,35.90%,5.77%,56.41%
concho:205,3,4,101,5,162,275,1.09%,1.45%,36.73%,1.82%,58.91%
concho:306,7,13,202,8,276,506,1.38%,2.57%,39.92%,1.58%,54.55%
concho:407,6,3,10,3,163,185,3.24%,1.62%,5.41%,1.62%,88.11%
concho:408,15,73,522,0,840,1444,1.04%,5.06%,36.15%,0.00%,58.17%
cottle:101,9,33,88,0,282,405,2.22%,8.15%,21.73%,0.00%,69.63%
cottle:201,3,26,62,2,256,349,0.86%,7.45%,17.77%,0.57%,73.35%
cottle:301,3,50,85,3,158,299,1.00%,16.72%,28.43%,1.00%,52.84%
cottle:401,3,19,92,7,206,327,0.92%,5.81%,28.13%,2.14%,63.00%
crosby:11,7,44,710,15,365,1141,0.61%,3.86%,62.23%,1.31%,31.99%
crosby:27,9,53,675,0,655,1371,0.66%,3.87%,49.23%,0.00%,47.78%
crosby:39,8,59,698,0,462,1218,0.66%,4.84%,57.31%,0.00%,37.93%
crosby:44,17,47,746,0,594,1403,1.21%,3.35%,53.17%,0.00%,42.34%
dickens:1,2,4,41,0,124,170,1.18%,2.35%,24.12%,0.00%,72.94%
