precinct,party,candidate,votes
110,DEM,Brandon Birmingham,830
110,REP,David Newell,681
111,DEM,Brandon Birmingham,167
111,REP,David Newell,52
112,DEM,Brandon Birmingham,1045
112,REP,David Newell,362
113,DEM,Brandon Birmingham,529
113,REP,David Newell,224
114,DEM,Brandon Birmingham,739
114,REP,David Newell,328
115,DEM,Brandon Birmingham,932
115,REP,David Newell,394
120,DEM,Brandon Birmingham,503
120,REP,David Newell,350
121,DEM,Brandon Birmingham,1081
121,REP,David Newell,220
122,DEM,Brandon Birmingham,515
122,REP,David Newell,132
123,DEM,Brandon Birmingham,542
123,REP,David Newell,161
125,DEM,Brandon Birmingham,1325
125,REP,David Newell,853
126,DEM,Brandon Birmingham,1173
126,REP,David Newell,978
127,DEM,Brandon Birmingham,383
127,REP,David Newell,329
128,DEM,Brandon Birmingham,1067
128,REP,David Newell,830
129,DEM,Brandon Birmingham,1032
129,REP,David Newell,654
130,DEM,Brandon Birmingham,1278
130,REP,David Newell,771
220,DEM,Brandon Birmingham,1113
220,REP,David Newell,1090
221,DEM,Brandon Birmingham,1052
221,REP,David Newell,734
222,DEM,Brandon Birmingham,727
222,REP,David Newell,556
223,DEM,Brandon Birmingham,992
223,REP,David Newell,717
224,DEM,Brandon Birmingham,864
224,REP,David Newell,1033
225,DEM,Brandon Birmingham,454
225,REP,David Newell,745
226,DEM,Brandon Birmingham,1012
226,REP,David Newell,1156
227,DEM,Brandon Birmingham,1279
227,REP,David Newell,862
228,DEM,Brandon Birmingham,1707
228,REP,David Newell,1162
229,DEM,Brandon Birmingham,759
229,REP,David Newell,458
230,DEM,Brandon Birmingham,480
230,REP,David Newell,596
231,DEM,Brandon Birmingham,1406
231,REP,David Newell,857
232,DEM,Brandon Birmingham,606
232,REP,David Newell,1000
233,DEM,Brandon Birmingham,511
233,REP,David Newell,354
234,DEM,Brandon Birmingham,418
234,REP,David Newell,331
235,DEM,Brandon Birmingham,1283
235,REP,David Newell,1534
236,DEM,Brandon Birmingham,469
236,REP,David Newell,813
238,DEM,Brandon Birmingham,158
238,REP,David Newell,78
301,DEM,Brandon Birmingham,0
301,REP,David Newell,0
315,DEM,Brandon Birmingham,1143
315,REP,David Newell,1875
316,DEM,Brandon Birmingham,671
316,REP,David Newell,559
317,DEM,Brandon Birmingham,234
317,REP,David Newell,66
318,DEM,Brandon Birmingham,61
318,REP,David Newell,24
330,DEM,Brandon Birmingham,910
330,REP,David Newell,365
332,DEM,Brandon Birmingham,1699
332,REP,David Newell,823
333,DEM,Brandon Birmingham,1350
333,REP,David Newell,2082
334,DEM,Brandon Birmingham,1210
334,REP,David Newell,385
335,DEM,Brandon Birmingham,1079
335,REP,David Newell,1666
336,DEM,Brandon Birmingham,1042
336,REP,David Newell,728
337,DEM,Brandon Birmingham,820
337,REP,David Newell,1519
338,DEM,Brandon Birmingham,790
338,REP,David Newell,1070
339,DEM,Brandon Birmingham,318
339,REP,David Newell,687
340,DEM,Brandon Birmingham,835
340,REP,David Newell,479
413,DEM,Brandon Birmingham,536
413,REP,David Newell,131
414,DEM,Brandon Birmingham,707
414,REP,David Newell,244
415,DEM,Brandon Birmingham,1161
415,REP,David Newell,346
416,DEM,Brandon Birmingham,60
416,REP,David Newell,40
417,DEM,Brandon Birmingham,884
417,REP,David Newell,925
418,DEM,Brandon Birmingham,1
418,REP,David Newell,2
419,DEM,Brandon Birmingham,768
419,REP,David Newell,797
420,DEM,Brandon Birmingham,400
420,REP,David Newell,540
421,DEM,Brandon Birmingham,17
421,REP,David Newell,33
440,DEM,Brandon Birmingham,644
440,REP,David Newell,1136
441,DEM,Brandon Birmingham,965
441,REP,David Newell,1629
442,DEM,Brandon Birmingham,1296
442,REP,David Newell,1335
443,DEM,Brandon Birmingham,1442
443,REP,David Newell,1935
444,DEM,Brandon Birmingham,914
444,REP,David Newell,1449
445,DEM,Brandon Birmingham,761
445,REP,David Newell,1004
446,DEM,Brandon Birmingham,795
446,REP,David Newell,1115
447,DEM,Brandon Birmingham,820
447,REP,David Newell,742
448,DEM,Brandon Birmingham,605
448,REP,David Newell,969
449,DEM,Brandon Birmingham,1364
449,REP,David Newell,2488
