precinct,party,candidate,votes
10,,Over Votes,1
10,,Under Votes,23
10,,Write-in,0
10,DEM,Jay Kleberg,165
10,GRN,"Alfred Molison, Jr.",6
10,REP,Dawn Buckingham,905
11,,Over Votes,0
11,,Under Votes,6
11,,Write-in,1
11,DEM,Jay Kleberg,50
11,GRN,"Alfred Molison, Jr.",0
11,REP,Dawn Buckingham,492
11A,,Over Votes,0
11A,,Under Votes,11
11A,,Write-in,0
11A,DEM,Jay Kleberg,119
11A,GRN,"Alfred Molison, Jr.",8
11A,REP,Dawn Buckingham,911
12,,Over Votes,0
12,,Under Votes,19
12,,Write-in,0
12,DEM,Jay Kleberg,163
12,GRN,"Alfred Molison, Jr.",5
12,REP,Dawn Buckingham,1203
12A,,Over Votes,0
12A,,Under Votes,0
12A,,Write-in,0
12A,DEM,Jay Kleberg,0
12A,GRN,"Alfred Molison, Jr.",0
12A,REP,Dawn Buckingham,40
13,,Over Votes,0
13,,Under Votes,0
13,,Write-in,0
13,DEM,Jay Kleberg,0
13,GRN,"Alfred Molison, Jr.",0
13,REP,Dawn Buckingham,2
14,,Over Votes,0
14,,Under Votes,6
14,,Write-in,0
14,DEM,Jay Kleberg,80
14,GRN,"Alfred Molison, Jr.",2
14,REP,Dawn Buckingham,493
14A,,Over Votes,0
14A,,Under Votes,5
14A,,Write-in,0
14A,DEM,Jay Kleberg,160
14A,GRN,"Alfred Molison, Jr.",11
14A,REP,Dawn Buckingham,302
15,,Over Votes,0
15,,Under Votes,3
15,,Write-in,0
15,DEM,Jay Kleberg,29
15,GRN,"Alfred Molison, Jr.",3
15,REP,Dawn Buckingham,303
16,,Over Votes,0
16,,Under Votes,9
16,,Write-in,1
16,DEM,Jay Kleberg,41
16,GRN,"Alfred Molison, Jr.",2
16,REP,Dawn Buckingham,594
16A,,Over Votes,0
16A,,Under Votes,1
16A,,Write-in,0
16A,DEM,Jay Kleberg,5
16A,GRN,"Alfred Molison, Jr.",0
16A,REP,Dawn Buckingham,31
17,,Over Votes,0
17,,Under Votes,14
17,,Write-in,0
17,DEM,Jay Kleberg,100
17,GRN,"Alfred Molison, Jr.",4
17,REP,Dawn Buckingham,783
18,,Over Votes,0
18,,Under Votes,23
18,,Write-in,0
18,DEM,Jay Kleberg,142
18,GRN,"Alfred Molison, Jr.",11
18,REP,Dawn Buckingham,937
18A,,Over Votes,0
18A,,Under Votes,0
18A,,Write-in,0
18A,DEM,Jay Kleberg,6
18A,GRN,"Alfred Molison, Jr.",1
18A,REP,Dawn Buckingham,42
19,,Over Votes,0
19,,Under Votes,9
19,,Write-in,1
19,DEM,Jay Kleberg,19
19,GRN,"Alfred Molison, Jr.",2
19,REP,Dawn Buckingham,447
1A,,Over Votes,0
1A,,Under Votes,9
1A,,Write-in,0
1A,DEM,Jay Kleberg,189
1A,GRN,"Alfred Molison, Jr.",8
1A,REP,Dawn Buckingham,53
1B,,Over Votes,0
1B,,Under Votes,12
1B,,Write-in,1
1B,DEM,Jay Kleberg,236
1B,GRN,"Alfred Molison, Jr.",3
1B,REP,Dawn Buckingham,122
20,,Over Votes,0
20,,Under Votes,7
20,,Write-in,0
20,DEM,Jay Kleberg,26
20,GRN,"Alfred Molison, Jr.",1
20,REP,Dawn Buckingham,142
20A,,Over Votes,0
20A,,Under Votes,0
20A,,Write-in,0
20A,DEM,Jay Kleberg,45
20A,GRN,"Alfred Molison, Jr.",1
20A,REP,Dawn Buckingham,57
21,,Over Votes,0
21,,Under Votes,2
21,,Write-in,0
21,DEM,Jay Kleberg,23
21,GRN,"Alfred Molison, Jr.",0
21,REP,Dawn Buckingham,120
22,,Over Votes,0
22,,Under Votes,1
22,,Write-in,0
22,DEM,Jay Kleberg,16
22,GRN,"Alfred Molison, Jr.",1
22,REP,Dawn Buckingham,100
22A,,Over Votes,0
22A,,Under Votes,3
22A,,Write-in,0
22A,DEM,Jay Kleberg,4
22A,GRN,"Alfred Molison, Jr.",0
22A,REP,Dawn Buckingham,69
24,,Over Votes,0
24,,Under Votes,2
24,,Write-in,0
24,DEM,Jay Kleberg,14
24,GRN,"Alfred Molison, Jr.",1
24,REP,Dawn Buckingham,305
25,,Over Votes,0
25,,Under Votes,12
25,,Write-in,0
25,DEM,Jay Kleberg,84
25,GRN,"Alfred Molison, Jr.",9
25,REP,Dawn Buckingham,523
27,,Over Votes,0
27,,Under Votes,4
27,,Write-in,0
27,DEM,Jay Kleberg,14
27,GRN,"Alfred Molison, Jr.",1
27,REP,Dawn Buckingham,362
28,,Over Votes,0
28,,Under Votes,11
28,,Write-in,0
28,DEM,Jay Kleberg,23
28,GRN,"Alfred Molison, Jr.",1
28,REP,Dawn Buckingham,409
29,,Over Votes,0
29,,Under Votes,5
29,,Write-in,1
29,DEM,Jay Kleberg,11
29,GRN,"Alfred Molison, Jr.",1
29,REP,Dawn Buckingham,170
2A,,Over Votes,0
2A,,Under Votes,3
2A,,Write-in,0
2A,DEM,Jay Kleberg,266
2A,GRN,"Alfred Molison, Jr.",2
2A,REP,Dawn Buckingham,114
2B,,Over Votes,0
2B,,Under Votes,5
2B,,Write-in,0
2B,DEM,Jay Kleberg,93
2B,GRN,"Alfred Molison, Jr.",1
2B,REP,Dawn Buckingham,43
2C,,Over Votes,0
2C,,Under Votes,12
2C,,Write-in,1
2C,DEM,Jay Kleberg,234
2C,GRN,"Alfred Molison, Jr.",7
2C,REP,Dawn Buckingham,37
2D,,Over Votes,0
2D,,Under Votes,1
2D,,Write-in,0
2D,DEM,Jay Kleberg,9
2D,GRN,"Alfred Molison, Jr.",0
2D,REP,Dawn Buckingham,7
30,,Over Votes,0
30,,Under Votes,13
30,,Write-in,1
30,DEM,Jay Kleberg,253
30,GRN,"Alfred Molison, Jr.",9
30,REP,Dawn Buckingham,963
3A,,Over Votes,0
3A,,Under Votes,13
3A,,Write-in,0
3A,DEM,Jay Kleberg,177
3A,GRN,"Alfred Molison, Jr.",10
3A,REP,Dawn Buckingham,396
3B,,Over Votes,0
3B,,Under Votes,8
3B,,Write-in,1
3B,DEM,Jay Kleberg,155
3B,GRN,"Alfred Molison, Jr.",5
3B,REP,Dawn Buckingham,174
4A,,Over Votes,0
4A,,Under Votes,4
4A,,Write-in,0
4A,DEM,Jay Kleberg,167
4A,GRN,"Alfred Molison, Jr.",11
4A,REP,Dawn Buckingham,143
4B,,Over Votes,0
4B,,Under Votes,18
4B,,Write-in,0
4B,DEM,Jay Kleberg,189
4B,GRN,"Alfred Molison, Jr.",6
4B,REP,Dawn Buckingham,435
4C,,Over Votes,0
4C,,Under Votes,5
4C,,Write-in,0
4C,DEM,Jay Kleberg,157
4C,GRN,"Alfred Molison, Jr.",6
4C,REP,Dawn Buckingham,160
4D,,Over Votes,0
4D,,Under Votes,0
4D,,Write-in,0
4D,DEM,Jay Kleberg,4
4D,GRN,"Alfred Molison, Jr.",0
4D,REP,Dawn Buckingham,12
5A,,Over Votes,0
5A,,Under Votes,3
5A,,Write-in,0
5A,DEM,Jay Kleberg,38
5A,GRN,"Alfred Molison, Jr.",1
5A,REP,Dawn Buckingham,56
5B,,Over Votes,0
5B,,Under Votes,0
5B,,Write-in,0
5B,DEM,Jay Kleberg,0
5B,GRN,"Alfred Molison, Jr.",0
5B,REP,Dawn Buckingham,0
5C,,Over Votes,0
5C,,Under Votes,33
5C,,Write-in,2
5C,DEM,Jay Kleberg,462
5C,GRN,"Alfred Molison, Jr.",18
5C,REP,Dawn Buckingham,1882
6A,,Over Votes,0
6A,,Under Votes,28
6A,,Write-in,1
6A,DEM,Jay Kleberg,294
6A,GRN,"Alfred Molison, Jr.",9
6A,REP,Dawn Buckingham,814
6B,,Over Votes,0
6B,,Under Votes,18
6B,,Write-in,1
6B,DEM,Jay Kleberg,244
6B,GRN,"Alfred Molison, Jr.",15
6B,REP,Dawn Buckingham,908
7,,Over Votes,0
7,,Under Votes,40
7,,Write-in,0
7,DEM,Jay Kleberg,548
7,GRN,"Alfred Molison, Jr.",21
7,REP,Dawn Buckingham,1155
8A,,Over Votes,0
8A,,Under Votes,5
8A,,Write-in,0
8A,DEM,Jay Kleberg,196
8A,GRN,"Alfred Molison, Jr.",4
8A,REP,Dawn Buckingham,119
8B,,Over Votes,0
8B,,Under Votes,24
8B,,Write-in,0
8B,DEM,Jay Kleberg,312
8B,GRN,"Alfred Molison, Jr.",15
8B,REP,Dawn Buckingham,1153
8C,,Over Votes,0
8C,,Under Votes,10
8C,,Write-in,0
8C,DEM,Jay Kleberg,91
8C,GRN,"Alfred Molison, Jr.",5
8C,REP,Dawn Buckingham,524
9,,Over Votes,0
9,,Under Votes,14
9,,Write-in,2
9,DEM,Jay Kleberg,369
9,GRN,"Alfred Molison, Jr.",14
9,REP,Dawn Buckingham,802
9A,,Over Votes,0
9A,,Under Votes,2
9A,,Write-in,0
9A,DEM,Jay Kleberg,18
9A,GRN,"Alfred Molison, Jr.",0
