Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,321,7,35,363,0.8842975207,0.0192837466,0.0964187328,Rep,3
102,57,1,1,59,0.9661016949,0.0169491525,0.0169491525,Rep,3
103,255,7,39,301,0.8471760797,0.0232558140,0.1295681063,Rep,3
201,781,20,72,873,0.8946162658,0.0229095074,0.0824742268,Rep,3
301,430,9,51,490,0.8775510204,0.0183673469,0.1040816327,Rep,3
302,228,3,17,248,0.9193548387,0.0120967742,0.0685483871,Rep,3
401,480,7,63,550,0.8727272727,0.0127272727,0.1145454545,Rep,3
402,195,4,12,211,0.9241706161,0.0189573460,0.0568720379,Rep,3
