precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,3,4,55,32,585,679,0.44%,0.59%,8.10%,4.71%,86.16%
102,0,1,9,9,109,128,0.00%,0.78%,7.03%,7.03%,85.16%
103,4,19,107,41,490,661,0.61%,2.87%,16.19%,6.20%,74.13%
201,15,29,141,40,1232,1457,1.03%,1.99%,9.68%,2.75%,84.56%
301,3,14,77,35,799,928,0.32%,1.51%,8.30%,3.77%,86.10%
302,0,9,55,22,470,556,0.00%,1.62%,9.89%,3.96%,84.53%
401,5,8,90,58,829,990,0.51%,0.81%,9.09%,5.86%,83.74%
402,3,7,24,15,359,408,0.74%,1.72%,5.88%,3.68%,87.99%
