precinct,party,candidate,votes
1,DEM,Amanda Reichek,36
1,REP,Rebeca Huddle,340
2,DEM,Amanda Reichek,44
2,REP,Rebeca Huddle,254
3,DEM,Amanda Reichek,41
3,REP,Rebeca Huddle,141
4,DEM,Amanda Reichek,27
4,REP,Rebeca Huddle,186
