precinct,party,candidate,votes
1,,Jeff Boyd,180
1,,Staci Williams,3
1,,William Bryan Strange III,2
10,,Jeff Boyd,82
10,,Staci Williams,3
10,,William Bryan Strange III,1
2,,Jeff Boyd,348
2,,Staci Williams,18
2,,William Bryan Strange III,7
3,,Jeff Boyd,295
3,,Staci Williams,33
3,,William Bryan Strange III,4
4,,Jeff Boyd,109
4,,Staci Williams,15
4,,William Bryan Strange III,3
5,,Jeff Boyd,77
5,,Staci Williams,2
5,,William Bryan Strange III,0
6,,Jeff Boyd,66
6,,Staci Williams,7
6,,William Bryan Strange III,0
7,,Jeff Boyd,87
7,,Staci Williams,3
7,,William Bryan Strange III,0
8,,Jeff Boyd,322
8,,Staci Williams,34
8,,William Bryan Strange III,7
9,,Jeff Boyd,479
9,,Staci Williams,48
9,,William Bryan Strange III,4
