precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,73,738,530,62,1839,3242,2.25%,22.76%,16.35%,1.91%,56.72%
2,27,2047,1064,31,1318,4487,0.60%,45.62%,23.71%,0.69%,29.37%
3,21,2397,618,32,632,3700,0.57%,64.78%,16.70%,0.86%,17.08%
4,26,976,1050,20,1399,3471,0.75%,28.12%,30.25%,0.58%,40.31%
5,8,146,51,39,851,1095,0.73%,13.33%,4.66%,3.56%,77.72%
6,12,303,108,34,1638,2095,0.57%,14.46%,5.16%,1.62%,78.19%
7,8,218,75,34,857,1192,0.67%,18.29%,6.29%,2.85%,71.90%
8,85,826,565,64,2359,3899,2.18%,21.18%,14.49%,1.64%,60.50%
9,18,409,408,77,1634,2546,0.71%,16.06%,16.03%,3.02%,64.18%
10,22,298,152,36,934,1442,1.53%,20.67%,10.54%,2.50%,64.77%
11,8,258,207,17,450,940,0.85%,27.45%,22.02%,1.81%,47.87%
12,107,725,616,266,6084,7798,1.37%,9.30%,7.90%,3.41%,78.02%
13,51,100,138,64,1571,1924,2.65%,5.20%,7.17%,3.33%,81.65%
14,13,326,203,82,1363,1987,0.65%,16.41%,10.22%,4.13%,68.60%
15,6,35,80,34,1415,1570,0.38%,2.23%,5.10%,2.17%,90.13%
16,1,52,43,20,770,886,0.11%,5.87%,4.85%,2.26%,86.91%
17,21,817,355,62,1059,2314,0.91%,35.31%,15.34%,2.68%,45.76%
18,2,70,102,30,733,937,0.21%,7.47%,10.89%,3.20%,78.23%
19,38,655,908,272,4341,6214,0.61%,10.54%,14.61%,4.38%,69.86%
20,15,647,625,111,2557,3955,0.38%,16.36%,15.80%,2.81%,64.65%
21,9,219,98,19,643,988,0.91%,22.17%,9.92%,1.92%,65.08%
22,33,1633,984,29,1090,3769,0.88%,43.33%,26.11%,0.77%,28.92%
23,6,25,39,25,673,768,0.78%,3.26%,5.08%,3.26%,87.63%
24,4,119,45,36,724,928,0.43%,12.82%,4.85%,3.88%,78.02%
25,98,412,541,176,4617,5844,1.68%,7.05%,9.26%,3.01%,79.00%
26,6,102,234,18,488,848,0.71%,12.03%,27.59%,2.12%,57.55%
