precinct,registered,ballots_cast,blank
henderson:1,842,320,0
henderson:1A,2395,942,0
henderson:1M,2391,1079,0
henderson:1MN,1521,720,0
henderson:1T,2206,1180,0
henderson:1TC,2939,1399,0
henderson:2,374,235,0
henderson:2E,2598,1206,0
henderson:2GBN,2855,1243,0
henderson:2GBS,2629,995,0
henderson:2M,767,288,0
henderson:2PSN,2524,1083,0
henderson:2PSS,2974,1432,1
henderson:3,1639,411,2
henderson:3NW,769,419,0
henderson:4,1785,964,1
henderson:4A,1113,342,0
henderson:4B,1826,826,0
