precinct,party,candidate,votes
101,DEM,Janet T. Dudding,33
101,LIB,V. Alonzo Echevarria-Garza,1
101,REP,Glenn Hegar,235
201,DEM,Janet T. Dudding,32
201,LIB,V. Alonzo Echevarria-Garza,2
201,REP,Glenn Hegar,219
202,DEM,Janet T. Dudding,0
202,LIB,V. Alonzo Echevarria-Garza,0
202,REP,Glenn Hegar,19
301,DEM,Janet T. Dudding,28
301,LIB,V. Alonzo Echevarria-Garza,4
301,REP,Glenn Hegar,340
302,DEM,Janet T. Dudding,0
302,LIB,V. Alonzo Echevarria-Garza,1
302,REP,Glenn Hegar,21
303,DEM,Janet T. Dudding,6
303,LIB,V. Alonzo Echevarria-Garza,0
303,REP,Glenn Hegar,58
401,DEM,Janet T. Dudding,12
401,LIB,V. Alonzo Echevarria-Garza,5
401,REP,Glenn Hegar,200
402,DEM,Janet T. Dudding,13
402,LIB,V. Alonzo Echevarria-Garza,0
402,REP,Glenn Hegar,72
