precinct,party,candidate,votes
101,DEM,Erin A. Nowell,33
101,LIB,Thomas Edward Oxford,3
101,REP,Debra Lehrmann,232
201,DEM,Erin A. Nowell,31
201,LIB,Thomas Edward Oxford,3
201,REP,Debra Lehrmann,219
202,DEM,Erin A. Nowell,0
202,LIB,Thomas Edward Oxford,0
202,REP,Debra Lehrmann,19
301,DEM,Erin A. Nowell,32
301,LIB,Thomas Edward Oxford,7
301,REP,Debra Lehrmann,333
302,DEM,Erin A. Nowell,0
302,LIB,Thomas Edward Oxford,1
302,REP,Debra Lehrmann,21
303,DEM,Erin A. Nowell,6
303,LIB,Thomas Edward Oxford,0
303,REP,Debra Lehrmann,59
401,DEM,Erin A. Nowell,17
401,LIB,Thomas Edward Oxford,2
401,REP,Debra Lehrmann,197
402,DEM,Erin A. Nowell,12
402,LIB,Thomas Edward Oxford,1
402,REP,Debra Lehrmann,72
