precinct,party,candidate,votes
101,,Joe Burnes,3
101,DEM,Tom Watson,32
101,REP,Jodey C. Arrington,251
102,,Joe Burnes,16
102,DEM,Tom Watson,121
102,REP,Jodey C. Arrington,825
201,,Joe Burnes,10
201,DEM,Tom Watson,83
201,REP,Jodey C. Arrington,328
202,,Joe Burnes,4
202,DEM,Tom Watson,65
202,REP,Jodey C. Arrington,263
301,,Joe Burnes,18
301,DEM,Tom Watson,186
301,REP,Jodey C. Arrington,471
401,,Joe Burnes,13
401,DEM,Tom Watson,128
401,REP,Jodey C. Arrington,561
402,,Joe Burnes,1
402,DEM,Tom Watson,6
402,REP,Jodey C. Arrington,145
