precinct,party,candidate,votes
101,GRN,Howie Hawkins,0
101,LIB,Jo Jorgensen,3
101,DEM,Joseph R. Biden,39
101,REP,Donald J. Trump,248
102,GRN,Howie Hawkins,2
102,LIB,Jo Jorgensen,9
102,DEM,Joseph R. Biden,155
102,REP,Donald J. Trump,799
201,GRN,Howie Hawkins,0
201,LIB,Jo Jorgensen,7
201,DEM,Joseph R. Biden,105
201,REP,Donald J. Trump,325
202,GRN,Howie Hawkins,0
202,LIB,Jo Jorgensen,2
202,DEM,Joseph R. Biden,72
202,REP,Donald J. Trump,266
301,GRN,Howie Hawkins,3
301,LIB,Jo Jorgensen,6
301,DEM,Joseph R. Biden,221
301,REP,Donald J. Trump,473
401,GRN,Howie Hawkins,2
401,LIB,Jo Jorgensen,5
401,DEM,Joseph R. Biden,159
401,REP,Donald J. Trump,559
402,GRN,Howie Hawkins,3
402,LIB,Jo Jorgensen,1
402,DEM,Joseph R. Biden,6
402,REP,Donald J. Trump,142
