precinct,party,candidate,votes
1,DEM,Janet T. Dudding,9
1,LIB,V. Alonzo Echevarria-Garza,4
1,REP,Glenn Hegar,32
2,DEM,Janet T. Dudding,8
2,LIB,V. Alonzo Echevarria-Garza,1
2,REP,Glenn Hegar,12
3,DEM,Janet T. Dudding,3
3,LIB,V. Alonzo Echevarria-Garza,0
3,REP,Glenn Hegar,7
4,DEM,Janet T. Dudding,2
4,LIB,V. Alonzo Echevarria-Garza,1
4,REP,Glenn Hegar,32
5,DEM,Janet T. Dudding,3
5,LIB,V. Alonzo Echevarria-Garza,0
5,REP,Glenn Hegar,4
6,DEM,Janet T. Dudding,5
6,LIB,V. Alonzo Echevarria-Garza,0
6,REP,Glenn Hegar,4
