Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,1462,21,243,1726,0.8470451912,0.0121668598,0.1407879490,Rep,3
105,987,19,161,1167,0.8457583548,0.0162810626,0.1379605827,Rep,3
109,209,2,15,226,0.9247787611,0.0088495575,0.0663716814,Rep,3
113,1091,22,186,1299,0.8398768283,0.0169361047,0.1431870670,Rep,3
202,609,11,132,752,0.8098404255,0.0146276596,0.1755319149,Rep,3
204,545,21,185,751,0.7256990679,0.0279627164,0.2463382157,Rep,3
212,561,7,53,621,0.9033816425,0.0112721417,0.0853462158,Rep,3
214,490,7,50,547,0.8957952468,0.0127970750,0.0914076782,Rep,3
215,194,3,10,207,0.9371980676,0.0144927536,0.0483091787,Rep,3
303,626,25,134,785,0.7974522293,0.0318471338,0.1707006369,Rep,3
306,1180,25,136,1341,0.8799403430,0.0186428039,0.1014168531,Rep,3
307,481,9,53,543,0.8858195212,0.0165745856,0.0976058932,Rep,3
308,430,6,31,467,0.9207708779,0.0128479657,0.0663811563,Rep,3
316,184,4,16,204,0.9019607843,0.0196078431,0.0784313725,Rep,3
318,1067,24,135,1226,0.8703099511,0.0195758564,0.1101141925,Rep,3
410,1538,23,166,1727,0.8905616676,0.0133178923,0.0961204401,Rep,3
411,563,18,133,714,0.7885154062,0.0252100840,0.1862745098,Rep,3
417,1304,20,143,1467,0.8888888889,0.0136332652,0.0974778459,Rep,3
