precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
camp:1001,21,491,998,55,1622,3187,0.66%,15.41%,31.31%,1.73%,50.89%
camp:2002,37,265,696,86,2042,3126,1.18%,8.48%,22.26%,2.75%,65.32%
camp:3003,51,850,812,62,1306,3081,1.66%,27.59%,26.36%,2.01%,42.39%
camp:4004,45,486,716,59,1764,3070,1.47%,15.83%,23.32%,1.92%,57.46%
rains:101,14,35,171,77,1635,1932,0.72%,1.81%,8.85%,3.99%,84.63%
rains:102,21,19,64,48,936,1088,1.93%,1.75%,5.88%,4.41%,86.03%
rains:203,7,15,134,46,1870,2072,0.34%,0.72%,6.47%,2.22%,90.25%
rains:204,1,43,132,53,797,1026,0.10%,4.19%,12.87%,5.17%,77.68%
rains:305,14,59,142,59,952,1226,1.14%,4.81%,11.58%,4.81%,77.65%
rains:306,20,120,218,65,1320,1743,1.15%,6.88%,12.51%,3.73%,75.73%
rains:407,13,29,97,51,1334,1524,0.85%,1.90%,6.36%,3.35%,87.53%
rains:408,13,40,151,63,1286,1553,0.84%,2.58%,9.72%,4.06%,82.81%
smith:4,18,612,2550,49,1115,4344,0.41%,14.09%,58.70%,1.13%,25.67%
smith:5,105,501,674,183,4798,6261,1.68%,8.00%,10.77%,2.92%,76.63%
smith:6,9,109,236,48,1004,1406,0.64%,7.75%,16.79%,3.41%,71.41%
smith:7,45,588,792,79,2084,3588,1.25%,16.39%,22.07%,2.20%,58.08%
smith:8,12,267,252,40,1587,2158,0.56%,12.37%,11.68%,1.85%,73.54%
smith:10,12,1665,1136,72,1555,4440,0.27%,37.50%,25.59%,1.62%,35.02%
smith:14,47,580,1133,46,1383,3189,1.47%,18.19%,35.53%,1.44%,43.37%
smith:15,33,71,213,118,3583,4018,0.82%,1.77%,5.30%,2.94%,89.17%
smith:17,23,78,163,115,1725,2104,1.09%,3.71%,7.75%,5.47%,81.99%
smith:19,115,476,554,157,4708,6010,1.91%,7.92%,9.22%,2.61%,78.34%
smith:46,31,302,522,52,1083,1990,1.56%,15.18%,26.23%,2.61%,54.42%
smith:47,3,193,81,39,336,652,0.46%,29.60%,12.42%,5.98%,51.53%
smith:49,9,77,331,48,1546,2011,0.45%,3.83%,16.46%,2.39%,76.88%
smith:53,2,102,69,10,438,621,0.32%,16.43%,11.11%,1.61%,70.53%
smith:85,32,95,248,50,1257,1682,1.90%,5.65%,14.74%,2.97%,74.73%
titus:1,13,404,925,6,141,1489,0.87%,27.13%,62.12%,0.40%,9.47%
titus:2,13,168,365,14,472,1032,1.26%,16.28%,35.37%,1.36%,45.74%
titus:3,6,102,303,28,657,1096,0.55%,9.31%,27.65%,2.55%,59.95%
titus:4,4,20,208,30,631,893,0.45%,2.24%,23.29%,3.36%,70.66%
titus:5,0,6,28,12,321,367,0.00%,1.63%,7.63%,3.27%,87.47%
titus:6,14,120,607,72,1154,1967,0.71%,6.10%,30.86%,3.66%,58.67%
titus:7,20,169,484,40,1188,1901,1.05%,8.89%,25.46%,2.10%,62.49%
titus:8,20,448,2488,16,495,3467,0.58%,12.92%,71.76%,0.46%,14.28%
titus:9,4,108,214,42,525,893,0.45%,12.09%,23.96%,4.70%,58.79%
titus:10,8,28,305,40,1045,1426,0.56%,1.96%,21.39%,2.81%,73.28%
titus:11,6,11,430,4,171,622,0.96%,1.77%,69.13%,0.64%,27.49%
titus:12,3,14,182,10,278,487,0.62%,2.87%,37.37%,2.05%,57.08%
titus:14,32,538,1784,40,1186,3580,0.89%,15.03%,49.83%,1.12%,33.13%
