precinct,party,candidate,votes
113,DEM,Amy Clark Meachum,50
113,LIB,Mark Ash,6
113,REP,Nathan Hecht,443
114,DEM,Amy Clark Meachum,271
114,LIB,Mark Ash,17
114,REP,Nathan Hecht,882
203,DEM,Amy Clark Meachum,63
203,LIB,Mark Ash,7
203,REP,Nathan Hecht,234
204,DEM,Amy Clark Meachum,67
204,LIB,Mark Ash,6
204,REP,Nathan Hecht,449
207,DEM,Amy Clark Meachum,103
207,LIB,Mark Ash,3
207,REP,Nathan Hecht,214
211,DEM,Amy Clark Meachum,128
211,LIB,Mark Ash,13
211,REP,Nathan Hecht,599
215,DEM,Amy Clark Meachum,69
215,LIB,Mark Ash,10
215,REP,Nathan Hecht,226
301,DEM,Amy Clark Meachum,190
301,LIB,Mark Ash,23
301,REP,Nathan Hecht,732
305,DEM,Amy Clark Meachum,67
305,LIB,Mark Ash,11
305,REP,Nathan Hecht,345
308,DEM,Amy Clark Meachum,66
308,LIB,Mark Ash,3
308,REP,Nathan Hecht,254
309,DEM,Amy Clark Meachum,97
309,LIB,Mark Ash,19
309,REP,Nathan Hecht,505
406,DEM,Amy Clark Meachum,277
406,LIB,Mark Ash,14
406,REP,Nathan Hecht,452
410,DEM,Amy Clark Meachum,280
410,LIB,Mark Ash,23
410,REP,Nathan Hecht,1151
