precinct,registered,ballots_cast,blank
culberson:1,419,,
culberson:2,449,,
culberson:3-3,57,,
culberson:3-5,369,,
culberson:4,419,,
hudspeth:1,616,,
hudspeth:2,600,,
hudspeth:3N,228,,
hudspeth:3S,207,,
hudspeth:4,428,,
kinney:1,588,,
kinney:2,535,,
kinney:3,529,,
kinney:4,611,,
maverick:1A,858,,
maverick:1B,2450,,
maverick:1C,4921,,
maverick:2A,906,,
maverick:2B,3753,,
maverick:2C,3036,,
maverick:2D,141,,
maverick:3A,3160,,
maverick:3B,4595,,
maverick:3C,576,,
maverick:4A,1162,,
maverick:4B,3120,,
maverick:4C,1363,,
maverick:4D,2958,,
presidio:1,408,,
presidio:2,765,,
presidio:3,47,,
presidio:4,1091,,
presidio:5,883,,
presidio:6,43,,
presidio:7,1543,,
terrell:1,172,,
terrell:2,188,,
terrell:3,169,,
terrell:4,143,,
