Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,125,1,3,129,0.9689922481,0.0077519380,0.0232558140,Rep,3
2,133,0,3,136,0.9779411765,0.0000000000,0.0220588235,Rep,3
3,117,1,4,122,0.9590163934,0.0081967213,0.0327868852,Rep,3
4-1,71,0,2,73,0.9726027397,0.0000000000,0.0273972603,Rep,3
4-2,73,1,4,78,0.9358974359,0.0128205128,0.0512820513,Rep,3
