precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,49,230,204,0,328,804,6.09%,28.61%,25.37%,0.00%,40.80%
2,24,495,530,15,339,1403,1.71%,35.28%,37.78%,1.07%,24.16%
3,1487,1234,1798,86,6358,10963,13.56%,11.26%,16.40%,0.78%,58.00%
4,1,22,37,2,85,147,0.68%,14.97%,25.17%,1.36%,57.82%
5,14,158,2118,0,160,2434,0.58%,6.49%,87.02%,0.00%,6.57%
6,13,129,2026,0,195,2352,0.55%,5.48%,86.14%,0.00%,8.29%
7,49,839,1709,18,841,3456,1.42%,24.28%,49.45%,0.52%,24.33%
8,30,473,1230,0,944,2649,1.13%,17.86%,46.43%,0.00%,35.64%
9,19,578,1406,0,482,2481,0.77%,23.30%,56.67%,0.00%,19.43%
10,26,2491,2347,0,573,5334,0.49%,46.70%,44.00%,0.00%,10.74%
11,86,224,376,50,1982,2718,3.16%,8.24%,13.83%,1.84%,72.92%
12,20,4573,955,0,519,6024,0.33%,75.91%,15.85%,0.00%,8.62%
13,3,2,7,0,39,51,5.88%,3.92%,13.73%,0.00%,76.47%
14,52,1942,797,0,781,3555,1.46%,54.63%,22.42%,0.00%,21.97%
15,2,13,122,4,257,398,0.50%,3.27%,30.65%,1.01%,64.57%
16,309,730,1040,85,2260,4424,6.98%,16.50%,23.51%,1.92%,51.08%
17,22,384,504,33,722,1665,1.32%,23.06%,30.27%,1.98%,43.36%
18,164,305,347,24,1065,1905,8.61%,16.01%,18.22%,1.26%,55.91%
19,196,404,638,58,3022,4318,4.54%,9.36%,14.78%,1.34%,69.99%
20,44,383,374,0,424,1218,3.61%,31.44%,30.71%,0.00%,34.81%
21,213,284,317,164,1356,2334,9.13%,12.17%,13.58%,7.03%,58.10%
22,11,419,474,10,279,1193,0.92%,35.12%,39.73%,0.84%,23.39%
23,172,155,355,115,3380,4177,4.12%,3.71%,8.50%,2.75%,80.92%
24,5,375,202,17,809,1408,0.36%,26.63%,14.35%,1.21%,57.46%
25,62,525,2992,0,874,4433,1.40%,11.84%,67.49%,0.00%,19.72%
26,37,319,892,0,612,1851,2.00%,17.23%,48.19%,0.00%,33.06%
27,48,1302,981,0,456,2762,1.74%,47.14%,35.52%,0.00%,16.51%
28,25,363,526,20,921,1855,1.35%,19.57%,28.36%,1.08%,49.65%
29,42,612,635,0,728,2000,2.10%,30.60%,31.75%,0.00%,36.40%
30,49,715,1286,3,1601,3654,1.34%,19.57%,35.19%,0.08%,43.81%
31,47,1183,1060,39,1971,4300,1.09%,27.51%,24.65%,0.91%,45.84%
32,10,205,260,1,1132,1608,0.62%,12.75%,16.17%,0.06%,70.40%
33,68,224,383,34,1459,2168,3.14%,10.33%,17.67%,1.57%,67.30%
34,17,173,374,22,1281,1867,0.91%,9.27%,20.03%,1.18%,68.61%
35,27,656,1308,0,553,2539,1.06%,25.84%,51.52%,0.00%,21.78%
36,28,62,177,23,975,1265,2.21%,4.90%,13.99%,1.82%,77.08%
37,26,495,956,6,688,2171,1.20%,22.80%,44.04%,0.28%,31.69%
38,12,298,636,1,530,1477,0.81%,20.18%,43.06%,0.07%,35.88%
39,21,645,1931,0,342,2915,0.72%,22.13%,66.24%,0.00%,11.73%
40,71,525,533,53,1905,3087,2.30%,17.01%,17.27%,1.72%,61.71%
41,43,503,651,32,1541,2770,1.55%,18.16%,23.50%,1.16%,55.63%
42,7,620,1429,0,585,2623,0.27%,23.64%,54.48%,0.00%,22.30%
43,32,223,295,4,690,1244,2.57%,17.93%,23.71%,0.32%,55.47%
44,138,376,759,103,4284,5660,2.44%,6.64%,13.41%,1.82%,75.69%
45,22,332,268,8,480,1110,1.98%,29.91%,24.14%,0.72%,43.24%
46,4,209,551,13,160,937,0.43%,22.31%,58.80%,1.39%,17.08%
47,15,129,219,23,337,723,2.07%,17.84%,30.29%,3.18%,46.61%
48,14,317,893,5,313,1542,0.91%,20.56%,57.91%,0.32%,20.30%
49,12,167,597,0,309,1076,1.12%,15.52%,55.48%,0.00%,28.72%
50,88,1059,1328,22,1260,3757,2.34%,28.19%,35.35%,0.59%,33.54%
51,552,1025,1322,161,4790,7850,7.03%,13.06%,16.84%,2.05%,61.02%
52,23,28,40,15,833,939,2.45%,2.98%,4.26%,1.60%,88.71%
53,25,348,381,36,1101,1891,1.32%,18.40%,20.15%,1.90%,58.22%
54,125,524,724,71,2573,4017,3.11%,13.04%,18.02%,1.77%,64.05%
55,350,673,1075,94,4080,6272,5.58%,10.73%,17.14%,1.50%,65.05%
56,19,267,1168,0,437,1878,1.01%,14.22%,62.19%,0.00%,23.27%
57,89,391,1056,39,1231,2806,3.17%,13.93%,37.63%,1.39%,43.87%
58,69,1760,2041,72,2902,6844,1.01%,25.72%,29.82%,1.05%,42.40%
59,82,274,952,150,3999,5457,1.50%,5.02%,17.45%,2.75%,73.28%
60,79,332,710,152,3516,4789,1.65%,6.93%,14.83%,3.17%,73.42%
61,221,587,875,54,2935,4672,4.73%,12.56%,18.73%,1.16%,62.82%
62,185,665,975,92,3720,5637,3.28%,11.80%,17.30%,1.63%,65.99%
63,253,272,523,121,4633,5802,4.36%,4.69%,9.01%,2.09%,79.85%
64,42,181,441,66,1283,2013,2.09%,8.99%,21.91%,3.28%,63.74%
65,8,101,297,81,1553,2040,0.39%,4.95%,14.56%,3.97%,76.13%
66,7,47,236,87,1603,1980,0.35%,2.37%,11.92%,4.39%,80.96%
67,5,129,500,140,3572,4346,0.12%,2.97%,11.50%,3.22%,82.19%
68,10,46,222,62,1352,1692,0.59%,2.72%,13.12%,3.66%,79.91%
69,22,88,272,86,2011,2479,0.89%,3.55%,10.97%,3.47%,81.12%
70,6,38,121,65,477,707,0.85%,5.37%,17.11%,9.19%,67.47%
71,3,289,183,47,845,1367,0.22%,21.14%,13.39%,3.44%,61.81%
72,5,126,214,42,1028,1415,0.35%,8.90%,15.12%,2.97%,72.65%
73,8,41,200,67,1298,1614,0.50%,2.54%,12.39%,4.15%,80.42%
74,11,54,213,13,839,1130,0.97%,4.78%,18.85%,1.15%,74.25%
75,62,76,563,141,3688,4530,1.37%,1.68%,12.43%,3.11%,81.41%
76,44,105,749,143,2816,3857,1.14%,2.72%,19.42%,3.71%,73.01%
77,23,157,565,78,1983,2806,0.82%,5.60%,20.14%,2.78%,70.67%
78,64,384,1379,136,3568,5531,1.16%,6.94%,24.93%,2.46%,64.51%
79,20,206,1217,74,1585,3102,0.64%,6.64%,39.23%,2.39%,51.10%
80,26,71,275,105,2756,3233,0.80%,2.20%,8.51%,3.25%,85.25%
81,48,100,714,237,4996,6095,0.79%,1.64%,11.71%,3.89%,81.97%
82,56,86,558,110,2983,3793,1.48%,2.27%,14.71%,2.90%,78.64%
83,4,37,144,24,636,845,0.47%,4.38%,17.04%,2.84%,75.27%
84,36,275,470,56,2710,3547,1.01%,7.75%,13.25%,1.58%,76.40%
85,16,507,460,18,548,1549,1.03%,32.73%,29.70%,1.16%,35.38%
86,34,1165,1338,12,1432,3981,0.85%,29.26%,33.61%,0.30%,35.97%
87,25,727,2380,35,1316,4483,0.56%,16.22%,53.09%,0.78%,29.36%
88,5,279,598,24,571,1477,0.34%,18.89%,40.49%,1.62%,38.66%
89,6,30,122,4,20,182,3.30%,16.48%,67.03%,2.20%,10.99%
90,7,85,225,13,375,705,0.99%,12.06%,31.91%,1.84%,53.19%
91,53,144,256,56,1912,2421,2.19%,5.95%,10.57%,2.31%,78.98%
