precinct,party,candidate,votes
1,DEM,Irin A. Nowell,33
1,LIB,Thomas Edward Oxford,5
1,REP,Debra Lehrmann,210
10,DEM,Irin A. Nowell,170
10,LIB,Thomas Edward Oxford,23
11,DEM,Irin A. Nowell,214
11,LIB,Thomas Edward Oxford,16
12,DEM,Irin A. Nowell,85
12,LIB,Thomas Edward Oxford,19
17,DEM,Irin A. Nowell,12
17,LIB,Thomas Edward Oxford,1
18,DEM,Irin A. Nowell,66
18,LIB,Thomas Edward Oxford,21
1C,DEM,Irin A. Nowell,417
1C,LIB,Thomas Edward Oxford,47
2,DEM,Irin A. Nowell,212
2,LIB,Thomas Edward Oxford,17
21,DEM,Irin A. Nowell,65
21,LIB,Thomas Edward Oxford,12
22,DEM,Irin A. Nowell,197
22,LIB,Thomas Edward Oxford,24
3,DEM,Irin A. Nowell,48
3,LIB,Thomas Edward Oxford,1
33,DEM,Irin A. Nowell,26
33,LIB,Thomas Edward Oxford,3
4,DEM,Irin A. Nowell,23
4,LIB,Thomas Edward Oxford,4
4C,DEM,Irin A. Nowell,232
4C,LIB,Thomas Edward Oxford,22
6,DEM,Irin A. Nowell,122
6,LIB,Thomas Edward Oxford,19
7,DEM,Irin A. Nowell,94
7,LIB,Thomas Edward Oxford,19
8,DEM,Irin A. Nowell,57
8,LIB,Thomas Edward Oxford,14
