precinct,party,candidate,votes
1,DEM,Alex Cornwallis,36
1,LIB,Christy Mowrey,3
1,REP,Pam Little,209
10,DEM,Alex Cornwallis,169
10,LIB,Christy Mowrey,37
10,REP,Pam Little,1168
11,DEM,Alex Cornwallis,211
11,LIB,Christy Mowrey,31
11,REP,Pam Little,1187
12,DEM,Alex Cornwallis,89
12,LIB,Christy Mowrey,23
12,REP,Pam Little,655
17,DEM,Alex Cornwallis,13
17,LIB,Christy Mowrey,1
17,REP,Pam Little,326
18,DEM,Alex Cornwallis,73
18,LIB,Christy Mowrey,24
18,REP,Pam Little,1103
1C,DEM,Alex Cornwallis,414
1C,LIB,Christy Mowrey,62
1C,REP,Pam Little,1238
2,DEM,Alex Cornwallis,214
2,LIB,Christy Mowrey,29
2,REP,Pam Little,463
21,DEM,Alex Cornwallis,63
21,LIB,Christy Mowrey,20
21,REP,Pam Little,814
22,DEM,Alex Cornwallis,193
22,LIB,Christy Mowrey,33
22,REP,Pam Little,1339
3,DEM,Alex Cornwallis,47
3,LIB,Christy Mowrey,12
3,REP,Pam Little,384
33,DEM,Alex Cornwallis,29
33,LIB,Christy Mowrey,5
33,REP,Pam Little,265
4,DEM,Alex Cornwallis,24
4,LIB,Christy Mowrey,3
4,REP,Pam Little,182
4C,DEM,Alex Cornwallis,236
4C,LIB,Christy Mowrey,30
4C,REP,Pam Little,795
6,DEM,Alex Cornwallis,117
6,LIB,Christy Mowrey,22
6,REP,Pam Little,1136
7,DEM,Alex Cornwallis,83
7,LIB,Christy Mowrey,24
7,REP,Pam Little,770
8,DEM,Alex Cornwallis,54
8,LIB,Christy Mowrey,17
8,REP,Pam Little,546
