precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,8,11,564,18,801,1402,0.57%,0.78%,40.23%,1.28%,57.13%
2A,0,10,80,34,591,715,0.00%,1.40%,11.19%,4.76%,82.66%
2B,19,5,314,6,346,690,2.75%,0.72%,45.51%,0.87%,50.14%
3A,8,8,90,19,541,666,1.20%,1.20%,13.51%,2.85%,81.23%
3B,7,2,282,11,286,588,1.19%,0.34%,47.96%,1.87%,48.64%
4A,11,112,412,0,970,1505,0.73%,7.44%,27.38%,0.00%,64.45%
4B,0,2,7,0,155,164,0.00%,1.22%,4.27%,0.00%,94.51%
