Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,2704,69,850,3623,0.7463428098,0.0190449903,0.2346121998,Rep,3
102,1024,30,366,1420,0.7211267606,0.0211267606,0.2577464789,Rep,3
103,1570,64,690,2324,0.6755593804,0.0275387263,0.2969018933,Rep,3
104,1639,39,449,2127,0.7705688764,0.0183356841,0.2110954396,Rep,3
105,760,13,139,912,0.8333333333,0.0142543860,0.1524122807,Rep,3
106,479,40,789,1308,0.3662079511,0.0305810398,0.6032110092,Dem,2
107,214,5,58,277,0.7725631769,0.0180505415,0.2093862816,Rep,3
108,863,14,111,988,0.8734817814,0.0141700405,0.1123481781,Rep,3
109,333,24,479,836,0.3983253589,0.0287081340,0.5729665072,Dem,2
110,149,6,116,271,0.5498154982,0.0221402214,0.4280442804,Rep,2
111,1161,46,758,1965,0.5908396947,0.0234096692,0.3857506361,Rep,2
113,1216,38,445,1699,0.7157151265,0.0223660977,0.2619187758,Rep,3
114,759,33,382,1174,0.6465076661,0.0281090290,0.3253833049,Rep,3
115,1879,53,670,2602,0.7221368178,0.0203689470,0.2574942352,Rep,3
116,179,13,292,484,0.3698347107,0.0268595041,0.6033057851,Dem,2
201,642,29,533,1204,0.5332225914,0.0240863787,0.4426910299,Rep,1
202,980,47,716,1743,0.5622489960,0.0269650029,0.4107860011,Rep,2
203,2034,38,464,2536,0.8020504732,0.0149842271,0.1829652997,Rep,3
204,166,10,259,435,0.3816091954,0.0229885057,0.5954022989,Dem,2
205,554,37,940,1531,0.3618549967,0.0241672110,0.6139777923,Dem,2
206,412,29,630,1071,0.3846872082,0.0270774977,0.5882352941,Dem,2
207,337,34,596,967,0.3485005171,0.0351602896,0.6163391934,Dem,2
208,606,42,1040,1688,0.3590047393,0.0248815166,0.6161137441,Dem,2
209,719,36,903,1658,0.4336550060,0.0217129071,0.5446320869,Dem,2
210,652,44,1169,1865,0.3495978552,0.0235924933,0.6268096515,Dem,2
211,231,9,197,437,0.5286041190,0.0205949657,0.4508009153,Rep,1
212,389,14,180,583,0.6672384220,0.0240137221,0.3087478559,Rep,3
213,2320,47,507,2874,0.8072372999,0.0163535143,0.1764091858,Rep,3
214,872,44,781,1697,0.5138479670,0.0259281084,0.4602239246,Rep,1
215,849,52,1117,2018,0.4207135778,0.0257680872,0.5535183350,Dem,2
216,788,41,566,1395,0.5648745520,0.0293906810,0.4057347670,Rep,2
301,1813,45,311,2169,0.8358690641,0.0207468880,0.1433840479,Rep,3
302,1189,44,729,1962,0.6060142712,0.0224260958,0.3715596330,Rep,2
303,1244,52,896,2192,0.5675182482,0.0237226277,0.4087591241,Rep,2
304,151,2,31,184,0.8206521739,0.0108695652,0.1684782609,Rep,3
305,777,32,274,1083,0.7174515235,0.0295475531,0.2530009234,Rep,3
306,517,31,549,1097,0.4712853236,0.0282588879,0.5004557885,Dem,1
307,300,23,565,888,0.3378378378,0.0259009009,0.6362612613,Dem,2
308,993,39,650,1682,0.5903686088,0.0231866825,0.3864447087,Rep,2
309,652,11,110,773,0.8434670116,0.0142302717,0.1423027167,Rep,3
310,296,4,37,337,0.8783382789,0.0118694362,0.1097922849,Rep,3
311,1555,31,269,1855,0.8382749326,0.0167115903,0.1450134771,Rep,3
312,951,14,152,1117,0.8513876455,0.0125335721,0.1360787825,Rep,3
313,1669,48,713,2430,0.6868312757,0.0197530864,0.2934156379,Rep,3
314,649,32,432,1113,0.5831087152,0.0287511231,0.3881401617,Rep,2
315,1294,56,731,2081,0.6218164344,0.0269101394,0.3512734262,Rep,2
317,1862,58,910,2830,0.6579505300,0.0204946996,0.3215547703,Rep,3
318,1512,52,682,2246,0.6731967943,0.0231522707,0.3036509350,Rep,3
401,798,40,581,1419,0.5623678647,0.0281888654,0.4094432699,Rep,2
402,887,39,985,1911,0.4641548927,0.0204081633,0.5154369440,Dem,1
404,370,34,603,1007,0.3674280040,0.0337636544,0.5988083416,Dem,2
405,418,50,939,1407,0.2970859986,0.0355366027,0.6673773987,Dem,3
406,470,24,429,923,0.5092091008,0.0260021668,0.4647887324,Rep,1
408,620,48,1033,1701,0.3644914756,0.0282186949,0.6072898295,Dem,2
409,455,25,491,971,0.4685890834,0.0257466529,0.5056642636,Dem,1
410,240,22,331,593,0.4047217538,0.0370994941,0.5581787521,Dem,2
412,410,29,779,1218,0.3366174056,0.0238095238,0.6395730706,Dem,3
413,510,37,761,1308,0.3899082569,0.0282874618,0.5818042813,Dem,2
414,294,25,787,1106,0.2658227848,0.0226039783,0.7115732369,Dem,3
415,360,29,507,896,0.4017857143,0.0323660714,0.5658482143,Dem,2
419,501,10,104,615,0.8146341463,0.0162601626,0.1691056911,Rep,3
