precinct,party,candidate,votes
101,DEM,Amy Clark Meachum,932
101,LIB,Mark Ash,109
101,REP,Nathan Hecht,1975
102,DEM,Amy Clark Meachum,643
102,LIB,Mark Ash,56
102,REP,Nathan Hecht,2699
103,DEM,Amy Clark Meachum,704
103,LIB,Mark Ash,73
103,REP,Nathan Hecht,2625
104,DEM,Amy Clark Meachum,357
104,LIB,Mark Ash,37
104,REP,Nathan Hecht,1297
105,DEM,Amy Clark Meachum,673
105,LIB,Mark Ash,81
105,REP,Nathan Hecht,2194
106,DEM,Amy Clark Meachum,782
106,LIB,Mark Ash,98
106,REP,Nathan Hecht,3434
107,DEM,Amy Clark Meachum,744
107,LIB,Mark Ash,54
107,REP,Nathan Hecht,2194
108,DEM,Amy Clark Meachum,340
108,LIB,Mark Ash,24
108,REP,Nathan Hecht,1117
201,DEM,Amy Clark Meachum,1225
201,LIB,Mark Ash,124
201,REP,Nathan Hecht,2467
202,DEM,Amy Clark Meachum,301
202,LIB,Mark Ash,23
202,REP,Nathan Hecht,628
203,DEM,Amy Clark Meachum,920
203,LIB,Mark Ash,83
203,REP,Nathan Hecht,3002
204,DEM,Amy Clark Meachum,684
204,LIB,Mark Ash,78
204,REP,Nathan Hecht,2401
205,DEM,Amy Clark Meachum,1249
205,LIB,Mark Ash,93
205,REP,Nathan Hecht,3155
206,DEM,Amy Clark Meachum,1127
206,LIB,Mark Ash,131
206,REP,Nathan Hecht,3959
207,DEM,Amy Clark Meachum,388
207,LIB,Mark Ash,34
207,REP,Nathan Hecht,1516
208,DEM,Amy Clark Meachum,399
208,LIB,Mark Ash,25
208,REP,Nathan Hecht,1384
301,DEM,Amy Clark Meachum,1319
301,LIB,Mark Ash,117
301,REP,Nathan Hecht,1465
302,DEM,Amy Clark Meachum,1272
302,LIB,Mark Ash,109
302,REP,Nathan Hecht,2216
303,DEM,Amy Clark Meachum,342
303,LIB,Mark Ash,28
303,REP,Nathan Hecht,304
304,DEM,Amy Clark Meachum,1176
304,LIB,Mark Ash,141
304,REP,Nathan Hecht,1832
305,DEM,Amy Clark Meachum,734
305,LIB,Mark Ash,98
305,REP,Nathan Hecht,1701
306,DEM,Amy Clark Meachum,628
306,LIB,Mark Ash,63
306,REP,Nathan Hecht,1061
401,DEM,Amy Clark Meachum,508
401,LIB,Mark Ash,43
401,REP,Nathan Hecht,1214
402,DEM,Amy Clark Meachum,942
402,LIB,Mark Ash,101
402,REP,Nathan Hecht,2856
403,DEM,Amy Clark Meachum,1086
403,LIB,Mark Ash,117
403,REP,Nathan Hecht,3851
404,DEM,Amy Clark Meachum,733
404,LIB,Mark Ash,80
404,REP,Nathan Hecht,2427
405,DEM,Amy Clark Meachum,729
405,LIB,Mark Ash,86
405,REP,Nathan Hecht,2764
406,DEM,Amy Clark Meachum,1096
406,LIB,Mark Ash,121
406,REP,Nathan Hecht,2850
407,DEM,Amy Clark Meachum,517
407,LIB,Mark Ash,62
407,REP,Nathan Hecht,1962
