precinct,party,candidate,votes
1A,DEM,"Mary ""MJ"" Hegar",144
1A,GRN,David B. Collins,7
1A,LIB,Kerry Douglas McKennon,14
1A,REP,John Cornyn,1096
1B,DEM,"Mary ""MJ"" Hegar",270
1B,GRN,David B. Collins,6
1B,LIB,Kerry Douglas McKennon,21
1B,REP,John Cornyn,1785
1C,DEM,"Mary ""MJ"" Hegar",87
1C,GRN,David B. Collins,2
1C,LIB,Kerry Douglas McKennon,10
1C,REP,John Cornyn,958
1D,DEM,"Mary ""MJ"" Hegar",107
1D,GRN,David B. Collins,1
1D,LIB,Kerry Douglas McKennon,10
1D,REP,John Cornyn,852
1E,DEM,"Mary ""MJ"" Hegar",114
1E,GRN,David B. Collins,5
1E,LIB,Kerry Douglas McKennon,12
1E,REP,John Cornyn,468
2A,DEM,"Mary ""MJ"" Hegar",288
2A,GRN,David B. Collins,10
2A,LIB,Kerry Douglas McKennon,21
2A,REP,John Cornyn,2093
2B,DEM,"Mary ""MJ"" Hegar",114
2B,GRN,David B. Collins,4
2B,LIB,Kerry Douglas McKennon,14
2B,REP,John Cornyn,1044
2C,DEM,"Mary ""MJ"" Hegar",183
2C,GRN,David B. Collins,8
2C,LIB,Kerry Douglas McKennon,16
2C,REP,John Cornyn,1540
2D,DEM,"Mary ""MJ"" Hegar",175
2D,GRN,David B. Collins,7
2D,LIB,Kerry Douglas McKennon,15
2D,REP,John Cornyn,1224
3A,DEM,"Mary ""MJ"" Hegar",102
3A,GRN,David B. Collins,2
3A,LIB,Kerry Douglas McKennon,11
3A,REP,John Cornyn,688
3B,DEM,"Mary ""MJ"" Hegar",264
3B,GRN,David B. Collins,6
3B,LIB,Kerry Douglas McKennon,13
3B,REP,John Cornyn,852
3C,DEM,"Mary ""MJ"" Hegar",402
3C,GRN,David B. Collins,16
3C,LIB,Kerry Douglas McKennon,37
3C,REP,John Cornyn,1760
3D,DEM,"Mary ""MJ"" Hegar",195
3D,GRN,David B. Collins,6
3D,LIB,Kerry Douglas McKennon,16
3D,REP,John Cornyn,1815
4A,DEM,"Mary ""MJ"" Hegar",120
4A,GRN,David B. Collins,3
4A,LIB,Kerry Douglas McKennon,14
4A,REP,John Cornyn,837
4B,DEM,"Mary ""MJ"" Hegar",142
4B,GRN,David B. Collins,5
4B,LIB,Kerry Douglas McKennon,11
4B,REP,John Cornyn,1154
4C,DEM,"Mary ""MJ"" Hegar",160
4C,GRN,David B. Collins,5
4C,LIB,Kerry Douglas McKennon,16
4C,REP,John Cornyn,1041
4D,DEM,"Mary ""MJ"" Hegar",398
4D,GRN,David B. Collins,12
4D,LIB,Kerry Douglas McKennon,26
4D,REP,John Cornyn,2018
4E,DEM,"Mary ""MJ"" Hegar",109
4E,GRN,David B. Collins,2
4E,LIB,Kerry Douglas McKennon,5
4E,REP,John Cornyn,785
