precinct,party,candidate,votes
1A,DEM,Brandon Birmingham,146
1A,REP,David Newell,1083
1B,DEM,Brandon Birmingham,266
1B,REP,David Newell,1770
1C,DEM,Brandon Birmingham,84
1C,REP,David Newell,942
1D,DEM,Brandon Birmingham,105
1D,REP,David Newell,851
1E,DEM,Brandon Birmingham,116
1E,REP,David Newell,471
2A,DEM,Brandon Birmingham,279
2A,REP,David Newell,2067
2B,DEM,Brandon Birmingham,109
2B,REP,David Newell,1039
2C,DEM,Brandon Birmingham,169
2C,REP,David Newell,1522
2D,DEM,Brandon Birmingham,161
2D,REP,David Newell,1227
3A,DEM,Brandon Birmingham,101
3A,REP,David Newell,681
3B,DEM,Brandon Birmingham,256
3B,REP,David Newell,847
3C,DEM,Brandon Birmingham,391
3C,REP,David Newell,1761
3D,DEM,Brandon Birmingham,190
3D,REP,David Newell,1783
4A,DEM,Brandon Birmingham,105
4A,REP,David Newell,832
4B,DEM,Brandon Birmingham,140
4B,REP,David Newell,1145
4C,DEM,Brandon Birmingham,147
4C,REP,David Newell,1045
4D,DEM,Brandon Birmingham,384
4D,REP,David Newell,2012
4E,DEM,Brandon Birmingham,105
4E,REP,David Newell,779
