precinct,party,candidate,votes
1,DEM,Staci Williams,222
1,REP,Jeff Boyd,598
10,DEM,Staci Williams,14
10,REP,Jeff Boyd,287
11,DEM,Staci Williams,147
11,REP,Jeff Boyd,55
2,DEM,Staci Williams,98
2,REP,Jeff Boyd,140
3,DEM,Staci Williams,35
3,REP,Jeff Boyd,130
4,DEM,Staci Williams,73
4,REP,Jeff Boyd,199
5,DEM,Staci Williams,37
5,REP,Jeff Boyd,225
6,DEM,Staci Williams,12
6,REP,Jeff Boyd,195
7,DEM,Staci Williams,25
7,REP,Jeff Boyd,218
8,DEM,Staci Williams,36
8,REP,Jeff Boyd,432
9,DEM,Staci Williams,66
9,REP,Jeff Boyd,594
