precinct,party,candidate,votes
102,,Over Votes,0
102,,Under Votes,44
102,DEM,Rebecca Bell-Metereau,407
102,LIB,Stephanie Berlin,44
102,REP,Lani Popp,1354
201,,Over Votes,0
201,,Under Votes,36
201,DEM,Rebecca Bell-Metereau,428
201,LIB,Stephanie Berlin,61
201,REP,Lani Popp,1312
302,,Over Votes,0
302,,Under Votes,24
302,DEM,Rebecca Bell-Metereau,270
302,LIB,Stephanie Berlin,27
302,REP,Lani Popp,681
303,,Over Votes,0
303,,Under Votes,11
303,DEM,Rebecca Bell-Metereau,90
303,LIB,Stephanie Berlin,9
303,REP,Lani Popp,387
304,,Over Votes,0
304,,Under Votes,3
304,DEM,Rebecca Bell-Metereau,68
304,LIB,Stephanie Berlin,9
304,REP,Lani Popp,158
401,,Over Votes,1
401,,Under Votes,38
401,DEM,Rebecca Bell-Metereau,483
401,LIB,Stephanie Berlin,65
401,REP,Lani Popp,1467
