precinct,party,candidate,votes
102,,Over Votes,0
102,,Under Votes,259
102,REP,"Wiley B. ""Sonny"" McAfee",1590
201,,Over Votes,0
201,,Under Votes,298
201,REP,"Wiley B. ""Sonny"" McAfee",1539
302,,Over Votes,0
302,,Under Votes,169
302,REP,"Wiley B. ""Sonny"" McAfee",833
303,,Over Votes,0
303,,Under Votes,61
303,REP,"Wiley B. ""Sonny"" McAfee",436
304,,Over Votes,0
304,,Under Votes,37
304,REP,"Wiley B. ""Sonny"" McAfee",201
401,,Over Votes,0
401,,Under Votes,322
401,REP,"Wiley B. ""Sonny"" McAfee",1731
