precinct,party,candidate,votes
102,,Not Assigned,0
102,,Over Votes,0
102,,Under Votes,6
102,,Write-in,3
102,DEM,Joseph R. Biden / Kamala D. Harris,450
102,GRN,Howie Hawkins / Angela Walker,6
102,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",22
102,REP,Donald J. Trump / Michael R. Pence,1362
201,,Not Assigned,0
201,,Over Votes,0
201,,Under Votes,4
201,,Write-in,3
201,DEM,Joseph R. Biden / Kamala D. Harris,472
201,GRN,Howie Hawkins / Angela Walker,2
201,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",17
201,REP,Donald J. Trump / Michael R. Pence,1339
302,,Not Assigned,0
302,,Over Votes,0
302,,Under Votes,3
302,,Write-in,3
302,DEM,Joseph R. Biden / Kamala D. Harris,298
302,GRN,Howie Hawkins / Angela Walker,1
302,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",5
302,REP,Donald J. Trump / Michael R. Pence,692
303,,Not Assigned,0
303,,Over Votes,0
303,,Under Votes,0
303,,Write-in,2
303,DEM,Joseph R. Biden / Kamala D. Harris,104
303,GRN,Howie Hawkins / Angela Walker,0
303,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",6
303,REP,Donald J. Trump / Michael R. Pence,385
304,,Not Assigned,0
304,,Over Votes,0
304,,Under Votes,0
304,,Write-in,0
304,DEM,Joseph R. Biden / Kamala D. Harris,68
304,GRN,Howie Hawkins / Angela Walker,1
304,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",1
304,REP,Donald J. Trump / Michael R. Pence,168
401,,Not Assigned,0
401,,Over Votes,0
401,,Under Votes,5
401,,Write-in,7
401,DEM,Joseph R. Biden / Kamala D. Harris,519
401,GRN,Howie Hawkins / Angela Walker,5
401,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",21
401,REP,Donald J. Trump / Michael R. Pence,1497
