precinct,party,candidate,votes
1,DEM,Luke Warford,178
1,GRN,Hunter Wayne Crow,7
1,LIB,Jaime Andres Diez,16
1,REP,Wayne Christian,610
10,DEM,Luke Warford,23
10,GRN,Hunter Wayne Crow,2
10,LIB,Jaime Andres Diez,5
10,REP,Wayne Christian,242
11,DEM,Luke Warford,122
11,GRN,Hunter Wayne Crow,3
11,LIB,Jaime Andres Diez,7
11,REP,Wayne Christian,529
13,DEM,Luke Warford,184
13,GRN,Hunter Wayne Crow,5
13,LIB,Jaime Andres Diez,26
13,REP,Wayne Christian,551
15,DEM,Luke Warford,53
15,GRN,Hunter Wayne Crow,2
15,LIB,Jaime Andres Diez,6
15,REP,Wayne Christian,463
16,DEM,Luke Warford,80
16,GRN,Hunter Wayne Crow,5
16,LIB,Jaime Andres Diez,14
16,REP,Wayne Christian,419
17,DEM,Luke Warford,70
17,GRN,Hunter Wayne Crow,3
17,LIB,Jaime Andres Diez,8
17,REP,Wayne Christian,348
18,DEM,Luke Warford,130
18,GRN,Hunter Wayne Crow,9
18,LIB,Jaime Andres Diez,14
18,REP,Wayne Christian,918
19,DEM,Luke Warford,195
19,GRN,Hunter Wayne Crow,12
19,LIB,Jaime Andres Diez,22
19,REP,Wayne Christian,758
2,DEM,Luke Warford,126
2,GRN,Hunter Wayne Crow,8
2,LIB,Jaime Andres Diez,21
2,REP,Wayne Christian,1150
20,DEM,Luke Warford,105
20,GRN,Hunter Wayne Crow,4
20,LIB,Jaime Andres Diez,12
20,REP,Wayne Christian,425
21,DEM,Luke Warford,86
21,GRN,Hunter Wayne Crow,6
21,LIB,Jaime Andres Diez,15
21,REP,Wayne Christian,821
22,DEM,Luke Warford,79
22,GRN,Hunter Wayne Crow,3
22,LIB,Jaime Andres Diez,7
22,REP,Wayne Christian,562
23,DEM,Luke Warford,58
23,GRN,Hunter Wayne Crow,9
23,LIB,Jaime Andres Diez,7
23,REP,Wayne Christian,718
24,DEM,Luke Warford,31
24,GRN,Hunter Wayne Crow,1
24,LIB,Jaime Andres Diez,5
24,REP,Wayne Christian,484
3,DEM,Luke Warford,73
3,GRN,Hunter Wayne Crow,4
3,LIB,Jaime Andres Diez,8
3,REP,Wayne Christian,560
4,DEM,Luke Warford,69
4,GRN,Hunter Wayne Crow,1
4,LIB,Jaime Andres Diez,10
4,REP,Wayne Christian,788
5,DEM,Luke Warford,9
5,GRN,Hunter Wayne Crow,2
5,LIB,Jaime Andres Diez,0
5,REP,Wayne Christian,159
6,DEM,Luke Warford,259
6,GRN,Hunter Wayne Crow,4
6,LIB,Jaime Andres Diez,11
6,REP,Wayne Christian,280
7,DEM,Luke Warford,274
7,GRN,Hunter Wayne Crow,3
7,LIB,Jaime Andres Diez,14
7,REP,Wayne Christian,84
8,DEM,Luke Warford,71
8,GRN,Hunter Wayne Crow,0
8,LIB,Jaime Andres Diez,8
8,REP,Wayne Christian,56
9,DEM,Luke Warford,100
9,GRN,Hunter Wayne Crow,3
9,LIB,Jaime Andres Diez,10
9,REP,Wayne Christian,574
