precinct,party,candidate,votes
1,DEM,Dana Huffman,195
1,REP,Scott Walker,604
10,DEM,Dana Huffman,28
10,REP,Scott Walker,245
11,DEM,Dana Huffman,126
11,REP,Scott Walker,533
13,DEM,Dana Huffman,195
13,REP,Scott Walker,572
15,DEM,Dana Huffman,56
15,REP,Scott Walker,468
16,DEM,Dana Huffman,93
16,REP,Scott Walker,423
17,DEM,Dana Huffman,76
17,REP,Scott Walker,353
18,DEM,Dana Huffman,140
18,REP,Scott Walker,922
19,DEM,Dana Huffman,222
19,REP,Scott Walker,760
2,DEM,Dana Huffman,134
2,REP,Scott Walker,1167
20,DEM,Dana Huffman,112
20,REP,Scott Walker,434
21,DEM,Dana Huffman,101
21,REP,Scott Walker,828
22,DEM,Dana Huffman,88
22,REP,Scott Walker,560
23,DEM,Dana Huffman,63
23,REP,Scott Walker,727
24,DEM,Dana Huffman,37
24,REP,Scott Walker,487
3,DEM,Dana Huffman,74
3,REP,Scott Walker,562
4,DEM,Dana Huffman,77
4,REP,Scott Walker,793
5,DEM,Dana Huffman,10
5,REP,Scott Walker,161
6,DEM,Dana Huffman,265
6,REP,Scott Walker,288
7,DEM,Dana Huffman,285
7,REP,Scott Walker,88
8,DEM,Dana Huffman,74
8,REP,Scott Walker,62
9,DEM,Dana Huffman,111
9,REP,Scott Walker,578
