precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
hardin:1,40,473,138,75,1629,2355,1.70%,20.08%,5.86%,3.18%,69.17%
hardin:2,54,365,410,214,6622,7665,0.70%,4.76%,5.35%,2.79%,86.39%
hardin:3,1,5,38,7,784,835,0.12%,0.60%,4.55%,0.84%,93.89%
hardin:4,9,7,34,37,1081,1168,0.77%,0.60%,2.91%,3.17%,92.55%
hardin:5,5,16,25,11,818,875,0.57%,1.83%,2.86%,1.26%,93.49%
hardin:6,95,96,602,263,6991,8047,1.18%,1.19%,7.48%,3.27%,86.88%
hardin:7,4,20,27,31,988,1070,0.37%,1.87%,2.52%,2.90%,92.34%
hardin:8,5,8,56,41,962,1072,0.47%,0.75%,5.22%,3.82%,89.74%
hardin:9,60,591,185,73,3061,3970,1.51%,14.89%,4.66%,1.84%,77.10%
hardin:10,25,1394,199,52,1790,3460,0.72%,40.29%,5.75%,1.50%,51.73%
hardin:11,5,39,78,100,1390,1612,0.31%,2.42%,4.84%,6.20%,86.23%
hardin:12,4,86,57,23,1202,1372,0.29%,6.27%,4.15%,1.68%,87.61%
hardin:13,67,57,298,108,3470,4000,1.68%,1.43%,7.45%,2.70%,86.75%
hardin:14,10,59,117,85,1555,1826,0.55%,3.23%,6.41%,4.65%,85.16%
hardin:15,44,144,218,124,2443,2973,1.48%,4.84%,7.33%,4.17%,82.17%
hardin:16,33,53,289,159,3146,3680,0.90%,1.44%,7.85%,4.32%,85.49%
hardin:17,10,18,65,53,1474,1620,0.62%,1.11%,4.01%,3.27%,90.99%
hardin:18,118,93,426,204,6123,6964,1.69%,1.34%,6.12%,2.93%,87.92%
hardin:19,19,35,155,53,1405,1667,1.14%,2.10%,9.30%,3.18%,84.28%
liberty:1,9,28,158,60,1000,1255,0.72%,2.23%,12.59%,4.78%,79.68%
liberty:2,13,88,177,50,1431,1759,0.74%,5.00%,10.06%,2.84%,81.35%
liberty:3,33,136,304,70,2449,2992,1.10%,4.55%,10.16%,2.34%,81.85%
liberty:4,9,55,167,33,532,796,1.13%,6.91%,20.98%,4.15%,66.83%
liberty:5,72,496,1002,77,2506,4153,1.73%,11.94%,24.13%,1.85%,60.34%
liberty:6,8,81,270,63,1144,1566,0.51%,5.17%,17.24%,4.02%,73.05%
liberty:7,72,682,1254,88,2144,4240,1.70%,16.08%,29.58%,2.08%,50.57%
liberty:8,20,93,272,77,2812,3274,0.61%,2.84%,8.31%,2.35%,85.89%
liberty:9,18,77,348,87,3521,4051,0.44%,1.90%,8.59%,2.15%,86.92%
liberty:10,88,757,1022,189,3496,5552,1.59%,13.63%,18.41%,3.40%,62.97%
liberty:11,3,267,76,23,520,889,0.34%,30.03%,8.55%,2.59%,58.49%
liberty:12,30,112,1255,68,1342,2807,1.07%,3.99%,44.71%,2.42%,47.81%
liberty:13,3,60,69,38,818,988,0.30%,6.07%,6.98%,3.85%,82.79%
liberty:14,19,924,1537,37,2349,4866,0.39%,18.99%,31.59%,0.76%,48.27%
liberty:15,1,50,79,13,526,669,0.15%,7.47%,11.81%,1.94%,78.62%
liberty:16,0,9,46,20,438,513,0.00%,1.75%,8.97%,3.90%,85.38%
liberty:17,1,12,58,34,729,834,0.12%,1.44%,6.95%,4.08%,87.41%
liberty:18,20,1036,440,49,580,2125,0.94%,48.75%,20.71%,2.31%,27.29%
liberty:19,23,493,764,64,1502,2846,0.81%,17.32%,26.84%,2.25%,52.78%
liberty:20,12,967,264,0,290,1524,0.79%,63.45%,17.32%,0.00%,19.03%
liberty:21,14,135,908,178,3796,5031,0.28%,2.68%,18.05%,3.54%,75.45%
liberty:22,99,573,4441,152,3401,8666,1.14%,6.61%,51.25%,1.75%,39.25%
liberty:23,52,165,10960,84,2052,13313,0.39%,1.24%,82.33%,0.63%,15.41%
liberty:24,4,50,418,54,1228,1754,0.23%,2.85%,23.83%,3.08%,70.01%
liberty:25,6,20,192,36,1250,1504,0.40%,1.33%,12.77%,2.39%,83.11%
liberty:26,51,164,2894,157,3202,6468,0.79%,2.54%,44.74%,2.43%,49.51%
liberty:27,3,37,286,2,371,699,0.43%,5.29%,40.92%,0.29%,53.08%
liberty:28,3,25,162,54,1158,1402,0.21%,1.78%,11.55%,3.85%,82.60%
liberty:29,11,63,465,53,1628,2220,0.50%,2.84%,20.95%,2.39%,73.33%
liberty:30,37,397,509,100,1829,2872,1.29%,13.82%,17.72%,3.48%,63.68%
montgomery:16,63,111,2487,284,4763,7708,0.82%,1.44%,32.27%,3.68%,61.79%
montgomery:41,61,173,1864,210,4703,7011,0.87%,2.47%,26.59%,3.00%,67.08%
montgomery:53,165,516,2548,157,4361,7747,2.13%,6.66%,32.89%,2.03%,56.29%
montgomery:54,43,182,3158,109,1771,5263,0.82%,3.46%,60.00%,2.07%,33.65%
san-jacinto:1,26,546,345,134,3275,4326,0.60%,12.62%,7.98%,3.10%,75.71%
san-jacinto:2,29,606,1704,206,4558,7103,0.41%,8.53%,23.99%,2.90%,64.17%
san-jacinto:3,5,190,55,22,833,1105,0.45%,17.19%,4.98%,1.99%,75.38%
san-jacinto:4,15,39,87,30,908,1079,1.39%,3.61%,8.06%,2.78%,84.15%
san-jacinto:5,23,105,1581,144,2314,4167,0.55%,2.52%,37.94%,3.46%,55.53%
san-jacinto:6,14,220,108,103,2030,2475,0.57%,8.89%,4.36%,4.16%,82.02%
san-jacinto:7,22,364,120,79,1961,2546,0.86%,14.30%,4.71%,3.10%,77.02%
san-jacinto:8,25,153,125,51,1297,1651,1.51%,9.27%,7.57%,3.09%,78.56%
san-jacinto:9,2,6,61,9,628,706,0.28%,0.85%,8.64%,1.27%,88.95%
san-jacinto:10,8,19,524,17,682,1250,0.64%,1.52%,41.92%,1.36%,54.56%
san-jacinto:11,7,164,112,27,684,994,0.70%,16.50%,11.27%,2.72%,68.81%
