precinct,registered,ballots_cast,blank
2,823,,
3,286,,
4,801,,
5,2187,,
6,552,,
7,813,,
8,1199,,
1N,1381,,
1S,1813,,
1W,448,,
9N,1191,,
9S,1012,,
1SE,1696,,
1SW,1323,,
