precinct,party,candidate,votes
1,DEM,Erin A. Nowell,148
1,LIB,Thomas Edward Oxford,14
1,REP,Debra Lehrmann,1199
2,DEM,Erin A. Nowell,10
2,LIB,Thomas Edward Oxford,1
2,REP,Debra Lehrmann,177
3,DEM,Erin A. Nowell,95
3,LIB,Thomas Edward Oxford,6
3,REP,Debra Lehrmann,624
4,DEM,Erin A. Nowell,20
4,LIB,Thomas Edward Oxford,3
4,REP,Debra Lehrmann,199
5,DEM,Erin A. Nowell,46
5,LIB,Thomas Edward Oxford,4
5,REP,Debra Lehrmann,299
6,DEM,Erin A. Nowell,21
6,LIB,Thomas Edward Oxford,3
6,REP,Debra Lehrmann,183
7,DEM,Erin A. Nowell,89
7,LIB,Thomas Edward Oxford,17
7,REP,Debra Lehrmann,1105
8,DEM,Erin A. Nowell,173
8,LIB,Thomas Edward Oxford,17
8,REP,Debra Lehrmann,1260
9,DEM,Erin A. Nowell,32
9,LIB,Thomas Edward Oxford,3
9,REP,Debra Lehrmann,361
