precinct,party,candidate,votes
1,DEM,Rochelle Mercedes Garza,158
1,LIB,Mark Ash,11
1,REP,Ken Paxton,1200
2,DEM,Rochelle Mercedes Garza,9
2,LIB,Mark Ash,2
2,REP,Ken Paxton,177
3,DEM,Rochelle Mercedes Garza,93
3,LIB,Mark Ash,10
3,REP,Ken Paxton,625
4,DEM,Rochelle Mercedes Garza,21
4,LIB,Mark Ash,6
4,REP,Ken Paxton,198
5,DEM,Rochelle Mercedes Garza,46
5,LIB,Mark Ash,9
5,REP,Ken Paxton,294
6,DEM,Rochelle Mercedes Garza,22
6,LIB,Mark Ash,4
6,REP,Ken Paxton,184
7,DEM,Rochelle Mercedes Garza,99
7,LIB,Mark Ash,18
7,REP,Ken Paxton,1091
8,DEM,Rochelle Mercedes Garza,183
8,LIB,Mark Ash,20
8,REP,Ken Paxton,1248
9,DEM,Rochelle Mercedes Garza,34
9,LIB,Mark Ash,6
9,REP,Ken Paxton,357
