precinct,party,candidate,votes
brewster:3,,Jesse F. Mcclure Iii,98
brewster:3,,Robert Johnson,110
brewster:5,,Jesse F. Mcclure Iii,34
brewster:5,,Robert Johnson,42
crockett:1,,Jesse F. Mcclure Iii,198
crockett:1,,Robert Johnson,84
crockett:2,,Jesse F. Mcclure Iii,248
crockett:2,,Robert Johnson,59
crockett:3,,Jesse F. Mcclure Iii,278
crockett:3,,Robert Johnson,49
crockett:4,,Jesse F. Mcclure Iii,156
crockett:4,,Robert Johnson,63
guadalupe:102,,Over Votes,0
guadalupe:102,,Under Votes,31
guadalupe:102,DEM,Robert Johnson,198
guadalupe:102,REP,"Jesse F. McClure, III",514
guadalupe:104,,Over Votes,0
guadalupe:104,,Under Votes,16
guadalupe:104,DEM,Robert Johnson,169
guadalupe:104,REP,"Jesse F. McClure, III",228
guadalupe:106,,Over Votes,0
guadalupe:106,,Under Votes,67
guadalupe:106,DEM,Robert Johnson,559
guadalupe:106,REP,"Jesse F. McClure, III",1285
guadalupe:110,,Over Votes,0
guadalupe:110,,Under Votes,4
guadalupe:110,DEM,Robert Johnson,53
guadalupe:110,REP,"Jesse F. McClure, III",81
guadalupe:112,,Over Votes,0
guadalupe:112,,Under Votes,7
guadalupe:112,DEM,Robert Johnson,23
guadalupe:112,REP,"Jesse F. McClure, III",4
guadalupe:115,,Over Votes,0
guadalupe:115,,Under Votes,2
guadalupe:115,DEM,Robert Johnson,36
guadalupe:115,REP,"Jesse F. McClure, III",194
guadalupe:119,,Over Votes,0
guadalupe:119,,Under Votes,37
guadalupe:119,DEM,Robert Johnson,229
guadalupe:119,REP,"Jesse F. McClure, III",876
guadalupe:123,,Over Votes,0
guadalupe:123,,Under Votes,0
guadalupe:123,DEM,Robert Johnson,1
guadalupe:123,REP,"Jesse F. McClure, III",0
guadalupe:124,,Over Votes,0
guadalupe:124,,Under Votes,1
guadalupe:124,DEM,Robert Johnson,0
guadalupe:124,REP,"Jesse F. McClure, III",1
guadalupe:127,,Over Votes,0
guadalupe:127,,Under Votes,0
guadalupe:127,DEM,Robert Johnson,0
guadalupe:127,REP,"Jesse F. McClure, III",9
guadalupe:201,,Over Votes,0
guadalupe:201,,Under Votes,7
guadalupe:201,DEM,Robert Johnson,67
guadalupe:201,REP,"Jesse F. McClure, III",127
guadalupe:202,,Over Votes,0
guadalupe:202,,Under Votes,9
guadalupe:202,DEM,Robert Johnson,232
guadalupe:202,REP,"Jesse F. McClure, III",143
guadalupe:203,,Over Votes,0
guadalupe:203,,Under Votes,13
guadalupe:203,DEM,Robert Johnson,108
guadalupe:203,REP,"Jesse F. McClure, III",87
guadalupe:204,,Over Votes,0
guadalupe:204,,Under Votes,24
guadalupe:204,DEM,Robert Johnson,289
guadalupe:204,REP,"Jesse F. McClure, III",316
guadalupe:207,,Over Votes,0
guadalupe:207,,Under Votes,19
guadalupe:207,DEM,Robert Johnson,213
guadalupe:207,REP,"Jesse F. McClure, III",183
guadalupe:209,,Over Votes,0
guadalupe:209,,Under Votes,17
guadalupe:209,DEM,Robert Johnson,136
guadalupe:209,REP,"Jesse F. McClure, III",88
guadalupe:210,,Over Votes,0
guadalupe:210,,Under Votes,15
guadalupe:210,DEM,Robert Johnson,182
guadalupe:210,REP,"Jesse F. McClure, III",247
guadalupe:211,,Over Votes,0
guadalupe:211,,Under Votes,1
guadalupe:211,DEM,Robert Johnson,35
guadalupe:211,REP,"Jesse F. McClure, III",40
guadalupe:212,,Over Votes,0
guadalupe:212,,Under Votes,3
guadalupe:212,DEM,Robert Johnson,42
guadalupe:212,REP,"Jesse F. McClure, III",40
guadalupe:214,,Over Votes,0
guadalupe:214,,Under Votes,14
guadalupe:214,DEM,Robert Johnson,90
guadalupe:214,REP,"Jesse F. McClure, III",317
guadalupe:215,,Over Votes,0
guadalupe:215,,Under Votes,15
guadalupe:215,DEM,Robert Johnson,155
guadalupe:215,REP,"Jesse F. McClure, III",417
guadalupe:216,,Over Votes,0
guadalupe:216,,Under Votes,6
guadalupe:216,DEM,Robert Johnson,33
guadalupe:216,REP,"Jesse F. McClure, III",103
guadalupe:217,,Over Votes,0
guadalupe:217,,Under Votes,1
guadalupe:217,DEM,Robert Johnson,39
guadalupe:217,REP,"Jesse F. McClure, III",27
guadalupe:218,,Over Votes,0
guadalupe:218,,Under Votes,2
guadalupe:218,DEM,Robert Johnson,18
guadalupe:218,REP,"Jesse F. McClure, III",10
guadalupe:219,,Over Votes,0
guadalupe:219,,Under Votes,0
guadalupe:219,DEM,Robert Johnson,25
guadalupe:219,REP,"Jesse F. McClure, III",26
guadalupe:220,,Over Votes,0
guadalupe:220,,Under Votes,2
guadalupe:220,DEM,Robert Johnson,10
guadalupe:220,REP,"Jesse F. McClure, III",19
guadalupe:221,,Over Votes,0
guadalupe:221,,Under Votes,0
guadalupe:221,DEM,Robert Johnson,3
guadalupe:221,REP,"Jesse F. McClure, III",14
guadalupe:222,,Over Votes,0
guadalupe:222,,Under Votes,0
guadalupe:222,DEM,Robert Johnson,0
guadalupe:222,REP,"Jesse F. McClure, III",0
guadalupe:223,,Over Votes,0
guadalupe:223,,Under Votes,7
guadalupe:223,DEM,Robert Johnson,69
guadalupe:223,REP,"Jesse F. McClure, III",71
guadalupe:224,,Over Votes,0
guadalupe:224,,Under Votes,4
guadalupe:224,DEM,Robert Johnson,33
guadalupe:224,REP,"Jesse F. McClure, III",20
guadalupe:225,,Over Votes,0
guadalupe:225,,Under Votes,1
guadalupe:225,DEM,Robert Johnson,6
guadalupe:225,REP,"Jesse F. McClure, III",4
guadalupe:229,,Over Votes,0
guadalupe:229,,Under Votes,2
guadalupe:229,DEM,Robert Johnson,17
guadalupe:229,REP,"Jesse F. McClure, III",37
guadalupe:230,,Over Votes,0
guadalupe:230,,Under Votes,3
guadalupe:230,DEM,Robert Johnson,19
guadalupe:230,REP,"Jesse F. McClure, III",52
guadalupe:231,,Over Votes,0
guadalupe:231,,Under Votes,3
guadalupe:231,DEM,Robert Johnson,22
guadalupe:231,REP,"Jesse F. McClure, III",63
guadalupe:406,,Over Votes,0
guadalupe:406,,Under Votes,29
guadalupe:406,DEM,Robert Johnson,125
guadalupe:406,REP,"Jesse F. McClure, III",789
guadalupe:413,,Over Votes,0
guadalupe:413,,Under Votes,6
guadalupe:413,DEM,Robert Johnson,59
guadalupe:413,REP,"Jesse F. McClure, III",419
uvalde:1,DEM,Robert Johnson,177
uvalde:1,REP,Jesse F. McClure III,251
uvalde:10,DEM,Robert Johnson,225
uvalde:10,REP,Jesse F. McClure III,150
uvalde:11,DEM,Robert Johnson,62
uvalde:11,REP,Jesse F. McClure III,226
uvalde:12,DEM,Robert Johnson,505
uvalde:12,REP,Jesse F. McClure III,809
uvalde:13,DEM,Robert Johnson,639
uvalde:13,REP,Jesse F. McClure III,441
uvalde:14,DEM,Robert Johnson,11
uvalde:14,REP,Jesse F. McClure III,67
uvalde:2,DEM,Robert Johnson,194
uvalde:2,REP,Jesse F. McClure III,436
uvalde:3,DEM,Robert Johnson,23
uvalde:3,REP,Jesse F. McClure III,379
uvalde:4,DEM,Robert Johnson,47
uvalde:4,REP,Jesse F. McClure III,321
uvalde:5,DEM,Robert Johnson,223
uvalde:5,REP,Jesse F. McClure III,695
uvalde:6,DEM,Robert Johnson,24
uvalde:6,REP,Jesse F. McClure III,152
uvalde:7,DEM,Robert Johnson,57
uvalde:7,REP,Jesse F. McClure III,321
uvalde:8,DEM,Robert Johnson,401
uvalde:8,REP,Jesse F. McClure III,345
uvalde:9,DEM,Robert Johnson,386
uvalde:9,REP,Jesse F. McClure III,141
