precinct,party,candidate,votes
10,DEM,Mike Collier,121
10,LIB,Shanna Steele,12
10,REP,Dan Patrick,216
11,DEM,Mike Collier,99
11,LIB,Shanna Steele,9
11,REP,Dan Patrick,61
2,DEM,Mike Collier,173
2,LIB,Shanna Steele,18
2,REP,Dan Patrick,197
3,DEM,Mike Collier,115
3,LIB,Shanna Steele,9
3,REP,Dan Patrick,222
4,DEM,Mike Collier,3
4,LIB,Shanna Steele,0
4,REP,Dan Patrick,12
5,DEM,Mike Collier,44
5,LIB,Shanna Steele,4
5,REP,Dan Patrick,103
6,DEM,Mike Collier,5
6,LIB,Shanna Steele,0
6,REP,Dan Patrick,22
7,DEM,Mike Collier,182
7,LIB,Shanna Steele,11
7,REP,Dan Patrick,262
8,DEM,Mike Collier,49
8,LIB,Shanna Steele,2
8,REP,Dan Patrick,89
