precinct,registered,ballots_cast,blank
travis:101,8400,5601,
travis:105,12984,9120,
travis:106,4846,3089,
travis:107,470,349,
travis:110,8992,6336,
travis:114,278,202,
travis:120,319,264,
travis:121,1620,958,
travis:122,3737,2321,
travis:123,9304,7242,
travis:124,6814,4238,
travis:125,2,2,
travis:126,6762,4566,
travis:128,0,0,
travis:129,3793,2351,
travis:132,3539,2311,
travis:133,2806,1974,
travis:135,8935,7068,
travis:137,13179,10257,
travis:145,3050,2084,
travis:148,6035,3773,
travis:150,2377,1784,
travis:152,4276,3100,
travis:154,4827,3652,
travis:161,2749,1736,
travis:163,449,314,
travis:219,3793,2603,
travis:444,463,190,
