precinct,party,candidate,votes
101,REP,Lucy Wilke,1877
107,REP,Lucy Wilke,645
109,REP,Lucy Wilke,1002
113,REP,Lucy Wilke,1056
118,REP,Lucy Wilke,261
119,REP,Lucy Wilke,1248
202,REP,Lucy Wilke,1576
211,REP,Lucy Wilke,746
215,REP,Lucy Wilke,1989
220,REP,Lucy Wilke,1792
303,REP,Lucy Wilke,671
308,REP,Lucy Wilke,354
312,REP,Lucy Wilke,2237
314,REP,Lucy Wilke,1001
404,REP,Lucy Wilke,712
405,REP,Lucy Wilke,1130
406,REP,Lucy Wilke,2034
410,REP,Lucy Wilke,227
416,REP,Lucy Wilke,1120
417,REP,Lucy Wilke,1071
