precinct,party,candidate,votes
101,,Brenda Hughes,6
101,,Delayne Sigerman,1
109,,Brenda Hughes,23
109,,Delayne Sigerman,19
113,,Brenda Hughes,706
113,,Delayne Sigerman,377
118,,Brenda Hughes,204
118,,Delayne Sigerman,68
119,,Brenda Hughes,896
119,,Delayne Sigerman,460
202,,Brenda Hughes,7
202,,Delayne Sigerman,5
211,,Brenda Hughes,433
211,,Delayne Sigerman,173
215,,Brenda Hughes,3
215,,Delayne Sigerman,2
220,,Brenda Hughes,956
220,,Delayne Sigerman,895
312,,Brenda Hughes,1625
312,,Delayne Sigerman,694
314,,Brenda Hughes,815
314,,Delayne Sigerman,305
417,,Brenda Hughes,782
417,,Delayne Sigerman,346
