precinct,party,candidate,votes
aransas,DEM,Dana Huffman,1934
aransas,REP,Scott Walker,7596
bandera,DEM,Dana Huffman,1804
bandera,REP,Scott Walker,8574
bee,DEM,Dana Huffman,2033
bee,REP,Scott Walker,4215
brazoria,DEM,Dana Huffman,41863
brazoria,REP,Scott Walker,66981
brewster,,Dana Huffman,1677
brewster,,Scott Walker,1976
brooks,,Dana Huffman,1194
brooks,,Scott Walker,629
burnet,DEM,Dana Huffman,4310
burnet,REP,Scott Walker,16562
cameron,DEM,Dana Huffman,41144
cameron,REP,Scott Walker,33056
cochran,DEM,Dana Huffman,99
cochran,REP,Scott Walker,500
collin,DEM,Dana Huffman,152565
collin,REP,Scott Walker,201314
cooke,DEM,Dana Huffman,2229
cooke,REP,Scott Walker,12775
coryell,DEM,Dana Huffman,4459
coryell,REP,Scott Walker,11638
crockett,,Dana Huffman,291
crockett,,Scott Walker,859
dallas,DEM,Dana Huffman,383583
dallas,REP,Scott Walker,233948
eastland,DEM,Dana Huffman,644
eastland,REP,Scott Walker,5439
ector,DEM,Dana Huffman,5966
ector,REP,Scott Walker,19036
el-paso,DEM,Dana Huffman,101154
el-paso,REP,Scott Walker,57304
ellis,DEM,Dana Huffman,20324
ellis,REP,Scott Walker,45651
falls,,Dana Huffman,1169
falls,,Scott Walker,3463
floyd,DEM,Dana Huffman,213
floyd,REP,Scott Walker,1229
gaines,DEM,Dana Huffman,307
gaines,REP,Scott Walker,3730
gray,DEM,Dana Huffman,497
gray,REP,Scott Walker,5008
guadalupe,DEM,Dana Huffman,18784
guadalupe,REP,Scott Walker,37085
hale,DEM,Dana Huffman,1188
hale,REP,Scott Walker,5038
hansford,,Dana Huffman,81
hansford,,Scott Walker,1391
howard,DEM,Dana Huffman,1107
howard,REP,Scott Walker,5291
kenedy,DEM,Dana Huffman,36
kenedy,REP,Scott Walker,89
llano,DEM,Dana Huffman,1894
llano,REP,Scott Walker,8999
lubbock,,Dana Huffman,23991
lubbock,,Scott Walker,58382
mclennan,DEM,Dana Huffman,23147
mclennan,REP,Scott Walker,48374
potter,DEM,Dana Huffman,5430
potter,REP,Scott Walker,16132
randall,DEM,Dana Huffman,8225
randall,REP,Scott Walker,39388
reagan,DEM,Dana Huffman,91
reagan,REP,Scott Walker,600
reeves,DEM,Dana Huffman,828
reeves,REP,Scott Walker,1140
refugio,DEM,Dana Huffman,670
refugio,REP,Scott Walker,1580
sabine,DEM,Dana Huffman,402
sabine,REP,Scott Walker,3763
san-jacinto,DEM,Dana Huffman,1550
san-jacinto,REP,Scott Walker,7908
san-patricio,DEM,Dana Huffman,5667
san-patricio,REP,Scott Walker,11905
stonewall,,Dana Huffman,79
stonewall,,Scott Walker,469
tarrant,DEM,Dana Huffman,271043
tarrant,REP,Scott Walker,311845
uvalde,DEM,Dana Huffman,3021
uvalde,REP,Scott Walker,4712
ward,,Dana Huffman,446
ward,,Scott Walker,2035
williamson,DEM,Dana Huffman,106477
williamson,REP,Scott Walker,113270
