Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,700,9,188,897,0.7803790412,0.0100334448,0.2095875139,Rep,3
102,342,3,22,367,0.9318801090,0.0081743869,0.0599455041,Rep,3
103,347,7,52,406,0.8546798030,0.0172413793,0.1280788177,Rep,3
104,440,6,50,496,0.8870967742,0.0120967742,0.1008064516,Rep,3
201,164,3,70,237,0.6919831224,0.0126582278,0.2953586498,Rep,3
202,98,4,174,276,0.3550724638,0.0144927536,0.6304347826,Dem,2
203,32,0,30,62,0.5161290323,0.0000000000,0.4838709677,Rep,1
204,244,4,50,298,0.8187919463,0.0134228188,0.1677852349,Rep,3
205,174,4,73,251,0.6932270916,0.0159362550,0.2908366534,Rep,3
206,210,2,29,241,0.8713692946,0.0082987552,0.1203319502,Rep,3
301,522,9,123,654,0.7981651376,0.0137614679,0.1880733945,Rep,3
302,208,5,66,279,0.7455197133,0.0179211470,0.2365591398,Rep,3
303,103,1,13,117,0.8803418803,0.0085470085,0.1111111111,Rep,3
304,329,4,53,386,0.8523316062,0.0103626943,0.1373056995,Rep,3
305,169,2,51,222,0.7612612613,0.0090090090,0.2297297297,Rep,3
401,319,9,209,537,0.5940409683,0.0167597765,0.3891992551,Rep,2
402,255,1,25,281,0.9074733096,0.0035587189,0.0889679715,Rep,3
403,163,1,23,187,0.8716577540,0.0053475936,0.1229946524,Rep,3
404,227,4,27,258,0.8798449612,0.0155038760,0.1046511628,Rep,3
405,180,2,21,203,0.8866995074,0.0098522167,0.1034482759,Rep,3
406,102,2,15,119,0.8571428571,0.0168067227,0.1260504202,Rep,3
