precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,1,31,458,6,184,680,0.15%,4.56%,67.35%,0.88%,27.06%
102,5,21,207,3,59,295,1.69%,7.12%,70.17%,1.02%,20.00%
103,3,63,991,0,159,1215,0.25%,5.19%,81.56%,0.00%,13.09%
104,16,69,920,35,304,1344,1.19%,5.13%,68.45%,2.60%,22.62%
105,9,66,406,0,173,653,1.38%,10.11%,62.17%,0.00%,26.49%
108,0,16,139,1,82,238,0.00%,6.72%,58.40%,0.42%,34.45%
110,3,4,196,11,305,519,0.58%,0.77%,37.76%,2.12%,58.77%
111,6,68,1504,4,500,2082,0.29%,3.27%,72.24%,0.19%,24.02%
112,9,342,959,8,903,2221,0.41%,15.40%,43.18%,0.36%,40.66%
202,2,108,751,8,85,954,0.21%,11.32%,78.72%,0.84%,8.91%
203,10,88,1138,0,125,1352,0.74%,6.51%,84.17%,0.00%,9.25%
204,1,51,1350,25,305,1732,0.06%,2.94%,77.94%,1.44%,17.61%
205,4,66,688,0,73,821,0.49%,8.04%,83.80%,0.00%,8.89%
206,4,28,273,0,19,322,1.24%,8.70%,84.78%,0.00%,5.90%
213,7,23,430,20,216,696,1.01%,3.30%,61.78%,2.87%,31.03%
214,12,18,741,3,380,1154,1.04%,1.56%,64.21%,0.26%,32.93%
215,9,34,430,3,247,723,1.24%,4.70%,59.47%,0.41%,34.16%
304,20,91,786,17,589,1503,1.33%,6.05%,52.30%,1.13%,39.19%
305,14,41,576,28,881,1540,0.91%,2.66%,37.40%,1.82%,57.21%
306,7,18,142,5,42,214,3.27%,8.41%,66.36%,2.34%,19.63%
307,0,64,359,4,201,628,0.00%,10.19%,57.17%,0.64%,32.01%
316,3,41,1125,32,708,1909,0.16%,2.15%,58.93%,1.68%,37.09%
317,0,3,74,6,139,222,0.00%,1.35%,33.33%,2.70%,62.61%
318,14,34,693,35,1019,1795,0.78%,1.89%,38.61%,1.95%,56.77%
406,14,165,1439,0,259,1872,0.75%,8.81%,76.87%,0.00%,13.84%
407,30,87,824,17,1090,2048,1.46%,4.25%,40.23%,0.83%,53.22%
408,13,46,564,20,518,1161,1.12%,3.96%,48.58%,1.72%,44.62%
409,19,115,1025,8,426,1593,1.19%,7.22%,64.34%,0.50%,26.74%
419,1,0,151,12,296,460,0.22%,0.00%,32.83%,2.61%,64.35%
420,7,6,150,7,406,576,1.22%,1.04%,26.04%,1.22%,70.49%
