Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,124,2,16,142,0.8732394366,0.0140845070,0.1126760563,Rep,3
102,30,1,5,36,0.8333333333,0.0277777778,0.1388888889,Rep,3
103,66,3,52,121,0.5454545455,0.0247933884,0.4297520661,Rep,2
104,103,2,62,167,0.6167664671,0.0119760479,0.3712574850,Rep,2
105,50,2,22,74,0.6756756757,0.0270270270,0.2972972973,Rep,3
108,16,1,3,20,0.8000000000,0.0500000000,0.1500000000,Rep,3
110,201,1,16,218,0.9220183486,0.0045871560,0.0733944954,Rep,3
111,209,2,36,247,0.8461538462,0.0080971660,0.1457489879,Rep,3
112,304,2,18,324,0.9382716049,0.0061728395,0.0555555556,Rep,3
202,31,3,29,63,0.4920634921,0.0476190476,0.4603174603,Rep,1
203,59,3,58,120,0.4916666667,0.0250000000,0.4833333333,Rep,1
204,124,3,49,176,0.7045454545,0.0170454545,0.2784090909,Rep,3
205,38,1,26,65,0.5846153846,0.0153846154,0.4000000000,Rep,2
206,8,0,2,10,0.8000000000,0.0000000000,0.2000000000,Rep,3
213,94,1,12,107,0.8785046729,0.0093457944,0.1121495327,Rep,3
214,232,6,46,284,0.8169014085,0.0211267606,0.1619718310,Rep,3
215,116,1,27,144,0.8055555556,0.0069444444,0.1875000000,Rep,3
304,306,5,86,397,0.7707808564,0.0125944584,0.2166246851,Rep,3
305,496,4,69,569,0.8717047452,0.0070298770,0.1212653779,Rep,3
306,16,0,15,31,0.5161290323,0.0000000000,0.4838709677,Rep,1
307,89,2,24,115,0.7739130435,0.0173913043,0.2086956522,Rep,3
316,377,6,81,464,0.8125000000,0.0129310345,0.1745689655,Rep,3
317,58,1,8,67,0.8656716418,0.0149253731,0.1194029851,Rep,3
318,471,7,65,543,0.8674033149,0.0128913444,0.1197053407,Rep,3
406,114,4,54,172,0.6627906977,0.0232558140,0.3139534884,Rep,3
407,516,11,123,650,0.7938461538,0.0169230769,0.1892307692,Rep,3
408,276,4,62,342,0.8070175439,0.0116959064,0.1812865497,Rep,3
409,200,3,65,268,0.7462686567,0.0111940299,0.2425373134,Rep,3
419,88,0,8,96,0.9166666667,0.0000000000,0.0833333333,Rep,3
420,206,1,10,217,0.9493087558,0.0046082949,0.0460829493,Rep,3
