precinct,party,candidate,votes
101,DEM,Gisela D. Triana,37
101,LIB,Tom Oxford,3
101,REP,Brett Busby,286
201,DEM,Gisela D. Triana,32
201,LIB,Tom Oxford,2
201,REP,Brett Busby,180
202,DEM,Gisela D. Triana,2
202,LIB,Tom Oxford,0
202,REP,Brett Busby,35
301,DEM,Gisela D. Triana,30
301,LIB,Tom Oxford,2
301,REP,Brett Busby,202
302,DEM,Gisela D. Triana,4
302,LIB,Tom Oxford,0
302,REP,Brett Busby,38
401,DEM,Gisela D. Triana,26
401,LIB,Tom Oxford,4
401,REP,Brett Busby,188
402,DEM,Gisela D. Triana,5
402,LIB,Tom Oxford,2
402,REP,Brett Busby,66
