precinct,party,candidate,votes
collin:104,Dem,Kamala D. Harris/Tim Walz,762
collin:104,Grn,Jill Stein/Rudolph Ware,12
collin:104,Lib,Chase Oliver/Mike ter Maat,5
collin:104,Rep,Donald J. Trump/JD Vance,383
collin:104,,Write-in,5
collin:104,,Over Votes,0
collin:104,,Under Votes,0
collin:110,Dem,Kamala D. Harris/Tim Walz,929
collin:110,Grn,Jill Stein/Rudolph Ware,30
collin:110,Lib,Chase Oliver/Mike ter Maat,9
collin:110,Rep,Donald J. Trump/JD Vance,958
collin:110,,Write-in,11
collin:110,,Over Votes,0
collin:110,,Under Votes,10
collin:115,Dem,Kamala D. Harris/Tim Walz,1126
collin:115,Grn,Jill Stein/Rudolph Ware,27
collin:115,Lib,Chase Oliver/Mike ter Maat,5
collin:115,Rep,Donald J. Trump/JD Vance,937
collin:115,,Write-in,16
collin:115,,Over Votes,0
collin:115,,Under Votes,12
collin:125,Dem,Kamala D. Harris/Tim Walz,1757
collin:125,Grn,Jill Stein/Rudolph Ware,320
collin:125,Lib,Chase Oliver/Mike ter Maat,36
collin:125,Rep,Donald J. Trump/JD Vance,1456
collin:125,,Write-in,12
collin:125,,Over Votes,0
collin:125,,Under Votes,24
collin:132,Dem,Kamala D. Harris/Tim Walz,1139
collin:132,Grn,Jill Stein/Rudolph Ware,14
collin:132,Lib,Chase Oliver/Mike ter Maat,16
collin:132,Rep,Donald J. Trump/JD Vance,830
collin:132,,Write-in,9
collin:132,,Over Votes,0
collin:132,,Under Votes,8
collin:136,Dem,Kamala D. Harris/Tim Walz,667
collin:136,Grn,Jill Stein/Rudolph Ware,10
collin:136,Lib,Chase Oliver/Mike ter Maat,3
collin:136,Rep,Donald J. Trump/JD Vance,730
collin:136,,Write-in,6
collin:136,,Over Votes,0
collin:136,,Under Votes,11
collin:142,Dem,Kamala D. Harris/Tim Walz,1066
collin:142,Grn,Jill Stein/Rudolph Ware,16
collin:142,Lib,Chase Oliver/Mike ter Maat,18
collin:142,Rep,Donald J. Trump/JD Vance,913
collin:142,,Write-in,16
collin:142,,Over Votes,0
collin:142,,Under Votes,11
collin:164,Dem,Kamala D. Harris/Tim Walz,848
collin:164,Grn,Jill Stein/Rudolph Ware,22
collin:164,Lib,Chase Oliver/Mike ter Maat,8
collin:164,Rep,Donald J. Trump/JD Vance,934
collin:164,,Write-in,18
