precinct,party,candidate,votes
kaufman:1,DEM,Rochelle Mercedes Garza,387
kaufman:1,LIB,Mark Ash,38
kaufman:1,REP,Ken Paxton,805
kaufman:10,DEM,Rochelle Mercedes Garza,180
kaufman:10,LIB,Mark Ash,45
kaufman:10,REP,Ken Paxton,1193
kaufman:11,DEM,Rochelle Mercedes Garza,260
kaufman:11,LIB,Mark Ash,17
kaufman:11,REP,Ken Paxton,603
kaufman:12,DEM,Rochelle Mercedes Garza,116
kaufman:12,LIB,Mark Ash,27
kaufman:12,REP,Ken Paxton,809
kaufman:13,DEM,Rochelle Mercedes Garza,806
kaufman:13,LIB,Mark Ash,71
kaufman:13,REP,Ken Paxton,863
kaufman:14,DEM,Rochelle Mercedes Garza,1072
kaufman:14,LIB,Mark Ash,50
kaufman:14,REP,Ken Paxton,746
kaufman:15,DEM,Rochelle Mercedes Garza,202
kaufman:15,LIB,Mark Ash,44
kaufman:15,REP,Ken Paxton,1181
kaufman:16,DEM,Rochelle Mercedes Garza,219
kaufman:16,LIB,Mark Ash,52
kaufman:16,REP,Ken Paxton,1371
kaufman:17,DEM,Rochelle Mercedes Garza,149
kaufman:17,LIB,Mark Ash,28
kaufman:17,REP,Ken Paxton,857
kaufman:18,DEM,Rochelle Mercedes Garza,256
kaufman:18,LIB,Mark Ash,46
kaufman:18,REP,Ken Paxton,932
kaufman:19,DEM,Rochelle Mercedes Garza,393
kaufman:19,LIB,Mark Ash,60
kaufman:19,REP,Ken Paxton,834
kaufman:2,DEM,Rochelle Mercedes Garza,121
kaufman:2,LIB,Mark Ash,21
kaufman:2,REP,Ken Paxton,622
kaufman:20,DEM,Rochelle Mercedes Garza,144
kaufman:20,LIB,Mark Ash,27
kaufman:20,REP,Ken Paxton,536
kaufman:21,DEM,Rochelle Mercedes Garza,215
kaufman:21,LIB,Mark Ash,34
kaufman:21,REP,Ken Paxton,1020
kaufman:22,DEM,Rochelle Mercedes Garza,109
kaufman:22,LIB,Mark Ash,27
kaufman:22,REP,Ken Paxton,608
kaufman:23,DEM,Rochelle Mercedes Garza,182
kaufman:23,LIB,Mark Ash,26
kaufman:23,REP,Ken Paxton,589
kaufman:24,DEM,Rochelle Mercedes Garza,187
kaufman:24,LIB,Mark Ash,30
kaufman:24,REP,Ken Paxton,511
kaufman:25,DEM,Rochelle Mercedes Garza,128
kaufman:25,LIB,Mark Ash,15
kaufman:25,REP,Ken Paxton,248
kaufman:26,DEM,Rochelle Mercedes Garza,334
kaufman:26,LIB,Mark Ash,23
kaufman:26,REP,Ken Paxton,168
kaufman:27,DEM,Rochelle Mercedes Garza,693
kaufman:27,LIB,Mark Ash,82
kaufman:27,REP,Ken Paxton,1178
kaufman:28,DEM,Rochelle Mercedes Garza,209
kaufman:28,LIB,Mark Ash,25
kaufman:28,REP,Ken Paxton,660
kaufman:29,DEM,Rochelle Mercedes Garza,1022
kaufman:29,LIB,Mark Ash,45
kaufman:29,REP,Ken Paxton,579
kaufman:3,DEM,Rochelle Mercedes Garza,615
kaufman:3,LIB,Mark Ash,53
kaufman:3,REP,Ken Paxton,1152
kaufman:30,DEM,Rochelle Mercedes Garza,191
kaufman:30,LIB,Mark Ash,26
kaufman:30,REP,Ken Paxton,744
kaufman:31,DEM,Rochelle Mercedes Garza,308
kaufman:31,LIB,Mark Ash,13
kaufman:31,REP,Ken Paxton,350
kaufman:32,DEM,Rochelle Mercedes Garza,423
kaufman:32,LIB,Mark Ash,38
kaufman:32,REP,Ken Paxton,786
kaufman:33,DEM,Rochelle Mercedes Garza,62
kaufman:33,LIB,Mark Ash,4
kaufman:33,REP,Ken Paxton,61
kaufman:34,DEM,Rochelle Mercedes Garza,575
kaufman:34,LIB,Mark Ash,56
kaufman:34,REP,Ken Paxton,1030
kaufman:35,DEM,Rochelle Mercedes Garza,879
kaufman:35,LIB,Mark Ash,45
kaufman:35,REP,Ken Paxton,644
kaufman:36,DEM,Rochelle Mercedes Garza,478
kaufman:36,LIB,Mark Ash,44
kaufman:36,REP,Ken Paxton,811
kaufman:37,DEM,Rochelle Mercedes Garza,508
kaufman:37,LIB,Mark Ash,32
kaufman:37,REP,Ken Paxton,406
kaufman:4,DEM,Rochelle Mercedes Garza,251
kaufman:4,LIB,Mark Ash,29
kaufman:4,REP,Ken Paxton,921
kaufman:5,DEM,Rochelle Mercedes Garza,434
kaufman:5,LIB,Mark Ash,14
kaufman:5,REP,Ken Paxton,185
kaufman:6,DEM,Rochelle Mercedes Garza,199
kaufman:6,LIB,Mark Ash,33
kaufman:6,REP,Ken Paxton,976
kaufman:7,DEM,Rochelle Mercedes Garza,857
kaufman:7,LIB,Mark Ash,62
kaufman:7,REP,Ken Paxton,1056
kaufman:8,DEM,Rochelle Mercedes Garza,296
kaufman:8,LIB,Mark Ash,34
kaufman:8,REP,Ken Paxton,530
kaufman:9,DEM,Rochelle Mercedes Garza,189
kaufman:9,LIB,Mark Ash,32
kaufman:9,REP,Ken Paxton,792
