precinct,registered,ballots_cast,blank
111,962,,
112,2152,,
113,3093,,
114,1655,,
201,1037,,
212,899,,
213,2011,,
214,2442,,
215,2371,,
302,1208,,
303,1851,,
314,1104,,
315,857,,
316,475,,
317,766,,
318,1137,,
319,395,,
404,1693,,
405,1304,,
416,1018,,
417,1616,,
418,2262,,
