precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,93,1265,3808,301,4086,9553,0.97%,13.24%,39.86%,3.15%,42.77%
102,175,1011,2357,111,1782,5436,3.22%,18.60%,43.36%,2.04%,32.78%
103,4,14,147,21,639,825,0.48%,1.70%,17.82%,2.55%,77.45%
104,20,19,128,60,993,1220,1.64%,1.56%,10.49%,4.92%,81.39%
105,117,267,1083,394,7141,9002,1.30%,2.97%,12.03%,4.38%,79.33%
106,59,255,1011,212,3629,5166,1.14%,4.94%,19.57%,4.10%,70.25%
107,26,47,208,159,2182,2622,0.99%,1.79%,7.93%,6.06%,83.22%
108,33,37,152,117,2030,2369,1.39%,1.56%,6.42%,4.94%,85.69%
201,86,586,831,354,4019,5876,1.46%,9.97%,14.14%,6.02%,68.40%
202,80,444,783,371,4306,5984,1.34%,7.42%,13.08%,6.20%,71.96%
203,26,404,443,141,1292,2306,1.13%,17.52%,19.21%,6.11%,56.03%
204,34,80,70,89,1210,1483,2.29%,5.39%,4.72%,6.00%,81.59%
205,49,112,373,430,4562,5526,0.89%,2.03%,6.75%,7.78%,82.56%
206,28,120,113,108,1434,1803,1.55%,6.66%,6.27%,5.99%,79.53%
207,15,21,179,87,1152,1454,1.03%,1.44%,12.31%,5.98%,79.23%
208,18,180,212,110,1832,2352,0.77%,7.65%,9.01%,4.68%,77.89%
209,15,71,175,37,1471,1769,0.85%,4.01%,9.89%,2.09%,83.15%
210,34,66,250,229,2617,3196,1.06%,2.07%,7.82%,7.17%,81.88%
301,212,532,641,178,2441,4004,5.29%,13.29%,16.01%,4.45%,60.96%
302,458,1237,1924,399,6588,10606,4.32%,11.66%,18.14%,3.76%,62.12%
303,45,48,202,84,1097,1476,3.05%,3.25%,13.69%,5.69%,74.32%
304,394,676,660,203,3394,5327,7.40%,12.69%,12.39%,3.81%,63.71%
305,27,30,170,139,1753,2119,1.27%,1.42%,8.02%,6.56%,82.73%
306,73,72,695,344,5038,6222,1.17%,1.16%,11.17%,5.53%,80.97%
307,13,60,407,127,2751,3358,0.39%,1.79%,12.12%,3.78%,81.92%
308,14,34,398,106,1416,1968,0.71%,1.73%,20.22%,5.39%,71.95%
309,29,36,466,130,929,1590,1.82%,2.26%,29.31%,8.18%,58.43%
401,40,599,369,204,1768,2980,1.34%,20.10%,12.38%,6.85%,59.33%
402,43,310,544,317,2993,4207,1.02%,7.37%,12.93%,7.54%,71.14%
403,31,53,151,249,3446,3930,0.79%,1.35%,3.84%,6.34%,87.68%
404,54,74,277,344,4322,5071,1.06%,1.46%,5.46%,6.78%,85.23%
405,94,245,216,54,703,1312,7.16%,18.67%,16.46%,4.12%,53.58%
406,18,31,203,199,3331,3782,0.48%,0.82%,5.37%,5.26%,88.08%
407,12,161,111,38,345,667,1.80%,24.14%,16.64%,5.70%,51.72%
408,62,122,243,169,1998,2594,2.39%,4.70%,9.37%,6.52%,77.02%
409,155,537,868,307,4521,6388,2.43%,8.41%,13.59%,4.81%,70.77%
