precinct,registered,ballots_cast,blank
12,1972,,
13,1422,,
14,2959,,
15,1638,,
16,2567,,
17,521,,
21,1932,,
22,134,,
23,327,,
24,1397,,
25,93,,
26,3477,,
27,1364,,
30,631,,
31,674,,
32,3800,,
33,4955,,
34,154,,
41,1067,,
42,1838,,
43,1348,,
44,1844,,
45,855,,
46,988,,
47,985,,
