precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,9,7,367,28,428,839,1.07%,0.83%,43.74%,3.34%,51.01%
201,9,7,258,23,505,802,1.12%,0.87%,32.17%,2.87%,62.97%
202,1,2,18,1,24,46,2.17%,4.35%,39.13%,2.17%,52.17%
301,7,4,122,11,537,681,1.03%,0.59%,17.91%,1.62%,78.85%
302,0,0,4,0,36,40,0.00%,0.00%,10.00%,0.00%,90.00%
303,5,3,28,0,94,127,3.94%,2.36%,22.05%,0.00%,74.02%
401,8,5,333,22,350,718,1.11%,0.70%,46.38%,3.06%,48.75%
402,0,1,7,5,116,129,0.00%,0.78%,5.43%,3.88%,89.92%
