precinct,party,candidate,votes
1,DEM,Erin A. Nowell,8
1,LIB,Thomas Edward Oxford,7
1,REP,Debra Lehrmann,185
2,DEM,Erin A. Nowell,104
2,LIB,Thomas Edward Oxford,23
2,REP,Debra Lehrmann,1034
3,DEM,Erin A. Nowell,2
3,LIB,Thomas Edward Oxford,2
3,REP,Debra Lehrmann,75
4,DEM,Erin A. Nowell,23
4,LIB,Thomas Edward Oxford,1
4,REP,Debra Lehrmann,343
5,DEM,Erin A. Nowell,126
5,LIB,Thomas Edward Oxford,31
5,REP,Debra Lehrmann,1379
6,DEM,Erin A. Nowell,107
6,LIB,Thomas Edward Oxford,18
6,REP,Debra Lehrmann,1283
7,DEM,Erin A. Nowell,104
7,LIB,Thomas Edward Oxford,15
7,REP,Debra Lehrmann,645
