precinct,party,candidate,votes
1,DEM,Mike Collier,17
1,LIB,Shanna Steele,3
1,REP,Dan Patrick,185
2,DEM,Mike Collier,108
2,LIB,Shanna Steele,32
2,REP,Dan Patrick,1022
3,DEM,Mike Collier,2
3,LIB,Shanna Steele,2
3,REP,Dan Patrick,76
4,DEM,Mike Collier,22
4,LIB,Shanna Steele,3
4,REP,Dan Patrick,343
5,DEM,Mike Collier,137
5,LIB,Shanna Steele,37
5,REP,Dan Patrick,1366
6,DEM,Mike Collier,122
6,LIB,Shanna Steele,23
6,REP,Dan Patrick,1266
7,DEM,Mike Collier,100
7,LIB,Shanna Steele,21
7,REP,Dan Patrick,643
