precinct,registered,ballots_cast,blank
hidalgo:1,873,,
hidalgo:110,1224,,
hidalgo:111,2360,,
hidalgo:112,1798,,
hidalgo:113,4011,,
hidalgo:114,3517,,
hidalgo:116,2018,,
hidalgo:117,4547,,
hidalgo:118,1917,,
hidalgo:119,1163,,
hidalgo:120,2378,,
hidalgo:121,127,,
hidalgo:123,909,,
hidalgo:126,1571,,
hidalgo:127,1078,,
hidalgo:130,1258,,
hidalgo:132,1086,,
hidalgo:140,9,,
hidalgo:142,58,,
hidalgo:143,12,,
hidalgo:144,49,,
hidalgo:155,569,,
hidalgo:156,2268,,
hidalgo:157,1168,,
hidalgo:158,3787,,
hidalgo:159,597,,
hidalgo:16,2508,,
hidalgo:160,367,,
hidalgo:169,420,,
hidalgo:17,1350,,
hidalgo:171,19,,
hidalgo:174,973,,
hidalgo:175,1176,,
hidalgo:179,468,,
hidalgo:186,255,,
hidalgo:189,1737,,
hidalgo:190,475,,
hidalgo:191,474,,
hidalgo:192,515,,
hidalgo:196,855,,
hidalgo:2,2166,,
hidalgo:202,872,,
hidalgo:21,443,,
hidalgo:213,204,,
hidalgo:22,845,,
hidalgo:225,326,,
hidalgo:23,2000,,
hidalgo:232,1369,,
hidalgo:235,262,,
hidalgo:237,876,,
hidalgo:238,115,,
hidalgo:242,36,,
hidalgo:245,382,,
hidalgo:249,401,,
hidalgo:250,176,,
hidalgo:251,9,,
hidalgo:253,415,,
hidalgo:3,1226,,
hidalgo:32,2163,,
hidalgo:36,3418,,
hidalgo:39,2132,,
hidalgo:4,4489,,
hidalgo:40,2793,,
hidalgo:41,3690,,
hidalgo:42,3272,,
hidalgo:43,4813,,
hidalgo:44,1201,,
hidalgo:45,1378,,
hidalgo:46,338,,
hidalgo:53,5979,,
hidalgo:55,2677,,
hidalgo:56,2734,,
hidalgo:57,976,,
hidalgo:58,3412,,
hidalgo:59,2296,,
hidalgo:60,3180,,
hidalgo:70,1936,,
hidalgo:71,205,,
hidalgo:77,1740,,
hidalgo:79,1421,,
hidalgo:85,3499,,
hidalgo:87,4171,,
hidalgo:90,4457,,
hidalgo:91,991,,
kleberg:11,2031,,
kleberg:12,1401,,
kleberg:13,1368,,
kleberg:14,513,,
kleberg:21,430,,
kleberg:22,932,,
kleberg:23,1289,,
kleberg:24,1307,,
kleberg:31,1428,,
kleberg:32,1190,,
kleberg:33,691,,
kleberg:34,579,,
kleberg:35,1140,,
kleberg:41,563,,
kleberg:42,933,,
kleberg:43,1552,,
kleberg:44,547,,
kleberg:45,798,,
willacy:1,2232,,
willacy:10,398,,
willacy:11,734,,
willacy:12,100,,
willacy:2,1679,,
willacy:3,1023,,
willacy:4,1813,,
willacy:5,865,,
willacy:6,478,,
willacy:7,1359,,
willacy:8,1040,,
willacy:9,1069,,
