precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,3,10,30,0,172,215,1.40%,4.65%,13.95%,0.00%,80.00%
201,3,7,36,4,184,234,1.28%,2.99%,15.38%,1.71%,78.63%
301,1,2,66,2,249,320,0.31%,0.62%,20.62%,0.62%,77.81%
401,5,14,65,2,240,326,1.53%,4.29%,19.94%,0.61%,73.62%
