precinct,party,candidate,votes
10,DEM,Robert Johnson,28
10,REP,"Jesse F. McClure, III",419
11,DEM,Robert Johnson,3
11,REP,"Jesse F. McClure, III",68
12,DEM,Robert Johnson,99
12,REP,"Jesse F. McClure, III",579
13,DEM,Robert Johnson,41
13,REP,"Jesse F. McClure, III",242
14,DEM,Robert Johnson,6
14,REP,"Jesse F. McClure, III",59
15,DEM,Robert Johnson,82
15,REP,"Jesse F. McClure, III",396
5,DEM,Robert Johnson,7
5,REP,"Jesse F. McClure, III",64
6,DEM,Robert Johnson,15
6,REP,"Jesse F. McClure, III",184
7,DEM,Robert Johnson,107
7,REP,"Jesse F. McClure, III",937
8,DEM,Robert Johnson,57
8,REP,"Jesse F. McClure, III",351
9,DEM,Robert Johnson,18
9,REP,"Jesse F. McClure, III",274
