precinct,party,candidate,votes
10,DEM,Susan Hays,33
10,REP,Sid Miller,421
11,DEM,Susan Hays,4
11,REP,Sid Miller,70
12,DEM,Susan Hays,104
12,REP,Sid Miller,582
13,DEM,Susan Hays,42
13,REP,Sid Miller,246
14,DEM,Susan Hays,9
14,REP,Sid Miller,58
15,DEM,Susan Hays,87
15,REP,Sid Miller,397
5,DEM,Susan Hays,8
5,REP,Sid Miller,63
6,DEM,Susan Hays,14
6,REP,Sid Miller,188
7,DEM,Susan Hays,108
7,REP,Sid Miller,938
8,DEM,Susan Hays,72
8,REP,Sid Miller,340
9,DEM,Susan Hays,19
9,REP,Sid Miller,276
