precinct,party,candidate,votes
1004,,Under Votes,13
1004,DEM,Erin A. Nowell,469
1004,LIB,Thomas Edward Oxford,17
1004,REP,Debra Lehrmann,506
1006,,Under Votes,16
1006,DEM,Erin A. Nowell,493
1006,LIB,Thomas Edward Oxford,25
1006,REP,Debra Lehrmann,678
1007,,Under Votes,2
1007,DEM,Erin A. Nowell,107
1007,LIB,Thomas Edward Oxford,5
1007,REP,Debra Lehrmann,181
1039,,Under Votes,1
1039,DEM,Erin A. Nowell,74
1039,LIB,Thomas Edward Oxford,1
1039,REP,Debra Lehrmann,10
1040,,Under Votes,17
1040,DEM,Erin A. Nowell,735
1040,LIB,Thomas Edward Oxford,22
1040,REP,Debra Lehrmann,380
1041,,Under Votes,1
1041,DEM,Erin A. Nowell,147
1041,LIB,Thomas Edward Oxford,1
1041,REP,Debra Lehrmann,29
1043,,Under Votes,21
1043,DEM,Erin A. Nowell,701
1043,LIB,Thomas Edward Oxford,27
1043,REP,Debra Lehrmann,675
1044,,Under Votes,25
1044,DEM,Erin A. Nowell,823
1044,LIB,Thomas Edward Oxford,35
1044,REP,Debra Lehrmann,938
1045,,Under Votes,11
1045,DEM,Erin A. Nowell,421
1045,LIB,Thomas Edward Oxford,17
1045,REP,Debra Lehrmann,114
1046,,Under Votes,2
1046,DEM,Erin A. Nowell,125
1046,LIB,Thomas Edward Oxford,3
1046,REP,Debra Lehrmann,58
1047,,Under Votes,10
1047,DEM,Erin A. Nowell,386
1047,LIB,Thomas Edward Oxford,11
1047,REP,Debra Lehrmann,236
1048,,Under Votes,29
1048,DEM,Erin A. Nowell,1008
1048,LIB,Thomas Edward Oxford,51
1048,REP,Debra Lehrmann,785
1049,,Under Votes,21
1049,DEM,Erin A. Nowell,619
1049,LIB,Thomas Edward Oxford,23
1049,REP,Debra Lehrmann,527
1050,DEM,Erin A. Nowell,67
1050,LIB,Thomas Edward Oxford,1
1050,REP,Debra Lehrmann,52
1051,,Under Votes,4
1051,DEM,Erin A. Nowell,69
1051,LIB,Thomas Edward Oxford,5
1051,REP,Debra Lehrmann,51
1052,,Under Votes,36
1052,DEM,Erin A. Nowell,1339
1052,LIB,Thomas Edward Oxford,49
1052,REP,Debra Lehrmann,707
1054,,Under Votes,9
1054,DEM,Erin A. Nowell,450
1054,LIB,Thomas Edward Oxford,17
1054,REP,Debra Lehrmann,162
1055,,Under Votes,4
1055,DEM,Erin A. Nowell,185
1055,LIB,Thomas Edward Oxford,9
1055,REP,Debra Lehrmann,73
1056,,Under Votes,5
1056,DEM,Erin A. Nowell,289
1056,LIB,Thomas Edward Oxford,7
1056,REP,Debra Lehrmann,171
1057,,Under Votes,16
1057,DEM,Erin A. Nowell,603
1057,LIB,Thomas Edward Oxford,23
1057,REP,Debra Lehrmann,234
1058,,Under Votes,10
1058,DEM,Erin A. Nowell,727
1058,LIB,Thomas Edward Oxford,27
1058,REP,Debra Lehrmann,336
1059,,Under Votes,17
1059,DEM,Erin A. Nowell,609
1059,LIB,Thomas Edward Oxford,21
1059,REP,Debra Lehrmann,406
1060,,Under Votes,47
1060,DEM,Erin A. Nowell,1837
1060,LIB,Thomas Edward Oxford,59
1060,REP,Debra Lehrmann,1108
1061,,Under Votes,9
1061,DEM,Erin A. Nowell,668
1061,LIB,Thomas Edward Oxford,25
1061,REP,Debra Lehrmann,309
1062,DEM,Erin A. Nowell,5
1062,REP,Debra Lehrmann,2
1063,,Under Votes,13
1063,DEM,Erin A. Nowell,451
1063,LIB,Thomas Edward Oxford,14
1063,REP,Debra Lehrmann,185
1064,,Under Votes,1
1064,DEM,Erin A. Nowell,29
1064,REP,Debra Lehrmann,10
1065,,Under Votes,9
1065,DEM,Erin A. Nowell,678
1065,LIB,Thomas Edward Oxford,19
1065,REP,Debra Lehrmann,203
1067,DEM,Erin A. Nowell,3
1067,REP,Debra Lehrmann,2
1068,DEM,Erin A. Nowell,16
1068,LIB,Thomas Edward Oxford,1
1068,REP,Debra Lehrmann,22
1076,DEM,Erin A. Nowell,8
1076,LIB,Thomas Edward Oxford,1
1076,REP,Debra Lehrmann,4
1078,,Under Votes,2
1078,DEM,Erin A. Nowell,307
1078,LIB,Thomas Edward Oxford,8
1078,REP,Debra Lehrmann,51
1079,,Under Votes,11
1079,DEM,Erin A. Nowell,684
1079,LIB,Thomas Edward Oxford,22
1079,REP,Debra Lehrmann,254
1080,,Under Votes,5
1080,DEM,Erin A. Nowell,180
1080,LIB,Thomas Edward Oxford,6
1080,REP,Debra Lehrmann,38
1081,,Under Votes,18
1081,DEM,Erin A. Nowell,1185
1081,LIB,Thomas Edward Oxford,33
1081,REP,Debra Lehrmann,498
1082,,Under Votes,2
1082,DEM,Erin A. Nowell,58
1082,LIB,Thomas Edward Oxford,3
1082,REP,Debra Lehrmann,11
1083,,Under Votes,6
1083,DEM,Erin A. Nowell,433
1083,LIB,Thomas Edward Oxford,19
1083,REP,Debra Lehrmann,145
1084,,Under Votes,23
1084,DEM,Erin A. Nowell,1377
1084,LIB,Thomas Edward Oxford,30
1084,REP,Debra Lehrmann,354
1085,,Under Votes,4
1085,DEM,Erin A. Nowell,281
1085,LIB,Thomas Edward Oxford,12
1085,REP,Debra Lehrmann,95
1086,,Under Votes,2
1086,DEM,Erin A. Nowell,115
1086,LIB,Thomas Edward Oxford,4
1086,REP,Debra Lehrmann,21
1087,,Under Votes,18
1087,DEM,Erin A. Nowell,1113
1087,LIB,Thomas Edward Oxford,25
1087,REP,Debra Lehrmann,163
1088,,Under Votes,10
1088,DEM,Erin A. Nowell,460
1088,LIB,Thomas Edward Oxford,15
1088,REP,Debra Lehrmann,148
1089,,Under Votes,12
1089,DEM,Erin A. Nowell,598
1089,LIB,Thomas Edward Oxford,12
1089,REP,Debra Lehrmann,63
1090,,Under Votes,8
1090,DEM,Erin A. Nowell,621
1090,LIB,Thomas Edward Oxford,17
1090,REP,Debra Lehrmann,135
1091,,Under Votes,14
1091,DEM,Erin A. Nowell,524
1091,LIB,Thomas Edward Oxford,9
1091,REP,Debra Lehrmann,141
1092,,Under Votes,10
1092,DEM,Erin A. Nowell,781
1092,LIB,Thomas Edward Oxford,19
1092,REP,Debra Lehrmann,118
1093,,Under Votes,7
1093,DEM,Erin A. Nowell,414
1093,LIB,Thomas Edward Oxford,5
1093,REP,Debra Lehrmann,56
1094,,Under Votes,5
1094,DEM,Erin A. Nowell,344
1094,LIB,Thomas Edward Oxford,7
1094,REP,Debra Lehrmann,43
