precinct,party,candidate,votes
2801,,AGAINST,463
2801,,FOR,1607
2801,,Under Votes,48
2802,,AGAINST,577
2802,,FOR,2099
2802,,Under Votes,59
2803,,AGAINST,167
2803,,FOR,704
2803,,Under Votes,15
2804,,AGAINST,333
2804,,FOR,1143
2804,,Under Votes,42
2805,,AGAINST,543
2805,,FOR,1779
2805,,Under Votes,54
2806,,AGAINST,299
2806,,FOR,1256
2806,,Under Votes,39
2807,,AGAINST,332
2807,,FOR,1107
2807,,Under Votes,36
2808,,AGAINST,393
2808,,FOR,1464
2808,,Under Votes,41
2809,,AGAINST,325
2809,,FOR,1132
2809,,Under Votes,51
2810,,AGAINST,3
2810,,FOR,10
